id,active,lost_reason,x_m,y_m,y_prime_rad,z_m,z_prime_rad,beta,velocity_m_s,transverse_velocity_m_s,z_transverse_velocity_m_s,momentum_kg_m_s,transverse_momentum_kg_m_s,z_transverse_momentum_kg_m_s,kinetic_energy_ev
34,True,,1.0219399330760113,8.644909948190679e-05,-0.00028459354398305606,-0.00033283314785103105,-0.0009282771859764892,0.045555502635389634,13657189.673228597,-3886.748009952922,-12677.657598211812,2.2867055230490656e-20,-6.507816288501615e-24,-2.1226965680928826e-23,975117.8366336758
35,True,,1.0269177451661347,-0.0004781256459031419,0.001097459861297533,-0.0013343584937130862,-0.002086438294958047,0.04583396245464551,13740638.081431061,15079.798762986933,-28668.993490256635,2.300707128239426e-20,2.5249337258438858e-23,-4.800283457841693e-23,987094.0389590993
36,True,,1.0180873211301247,0.0006050449084786988,-0.0011524103922995821,0.000517155392230395,0.0010635035932694012,0.04574249687513933,13713238.712224318,-15803.278804052243,14584.078645811618,2.2961097918935692e-20,-2.64606078603898e-23,2.4419210142198677e-23,983152.121166891
37,True,,1.0170390574779575,-0.00032267913611168576,-0.0016072807720409592,0.0005639685645084544,0.0026378326450740342,0.04544659222297873,13624480.591329291,-21898.36568348881,35939.09967598599,2.2812175163217312e-20,-3.666557050826952e-23,6.017470035068172e-23,970453.7167667922
38,True,,1.017428157932963,-0.001475114625213264,0.0012177574144794435,-7.623938677021102e-05,-0.00038912707167987603,0.04548526900860111,13636129.455759771,16605.497749552997,-5306.187124167501,2.2831719693842028e-20,2.7803495942492457e-23,-8.884440225880504e-24,972108.7749941043
39,True,,1.0192741698690997,0.0006782091320680687,0.001208660473879279,-0.0006090471927216236,-0.002784010916577384,0.04566469208829712,13689867.2324764,16546.40141654934,-38112.739821709314,2.2921883627988613e-20,2.7704774728010406e-23,-6.381477424883671e-23,979805.1833805226
40,True,,1.0251566955325881,-9.047226951640676e-05,-0.00032300124525979176,0.00015566031422759892,0.00033174363000140663,0.045806015457484354,13732296.493195452,-4435.548867578802,4555.601886908245,2.2993074775404085e-20,-7.426791784807026e-24,7.627806090886329e-24,985888.7586842417
41,True,,1.020691878002893,-0.0008271391904933805,-0.0008571187260844256,-0.0004116618933063495,-0.00010462575537729845,0.04548841401291326,13637078.36355746,-11688.595234485852,-1426.789624926612,2.2833311775451136e-20,-1.957085910126319e-23,-2.3889524922719387e-24,972243.4183995108
42,True,,1.0172860271110478,3.091326101508019e-05,-0.00031230691732399475,0.00021379709156701441,-0.000383077197678201,0.04559032840299913,13667634.943571866,-4268.49693633664,-5235.759293072168,2.288458077168482e-20,-7.14701287505685e-24,-8.766561072057464e-24,976611.6305573126
43,True,,1.013894114695741,-0.0005380461043023811,-0.0014079598094805287,-0.0005375803583109683,0.003753028273490748,0.045545825733785926,13654185.354008507,-19224.544209641645,51244.54368507721,2.2862014819586752e-20,-3.218879802972639e-23,8.580178800687357e-23,974702.965811078
44,True,,1.018191620619526,-0.0004414830017785958,-0.0017909674216393962,-0.00039797250327084326,-0.00011977770513809403,0.04555062281281865,13655711.17776044,-24456.9338386859,-1635.649746900765,2.2864574603324517e-20,-4.094970822419773e-23,-2.7386662749449574e-24,974908.6164354215
