x_mean,x_rms,p_rms,order_parameter,residue_mean,mismatch_mean,step,time
0.04883402687814343,5.748897370865906,0.09488886405106461,0.08528839694492941,1.7085339526560535,0.09358271820199826,530,26.5
0.049949256230639796,5.772412992662572,0.09488886405106461,0.08641078331209583,1.754600889654278,0.09415296806207926,540,27.0
0.05106448558313618,5.796221569542596,0.09488886405106461,0.08798107456720697,1.800934783397893,0.09473530523276542,550,27.5
0.052179714935632705,5.820319506424237,0.09488886405106461,0.09029765971563194,1.847535833399985,0.09532388083112274,560,28.0
0.05329494428812916,5.844703224181238,0.09488886405106461,0.0935923073731069,1.8944109630129364,0.0959258856118088,570,28.5
0.054410173640625586,5.8693691610689385,0.09488886405106461,0.09835031818825161,1.9415699283358665,0.09654627222349349,580,29.0
0.055525402993122,5.8943137740809215,0.09488886405106461,0.1047559375732573,1.9890169666904343,0.0971745614113767,590,29.5
0.056640632345618565,5.91953354023723,0.09488886405106461,0.1130974839908279,2.036752215798154,0.09778246207035154,600,30.0
0.05775586169811509,5.9450249578052565,0.09488886405106461,0.12188484837572862,2.084760057917736,0.09836202256035102,610,30.5
0.0588710910506113,5.970784547454525,0.09488886405106461,0.13098463337407856,2.133021301807695,0.09888848986343751,620,31.0
0.05998632040310786,5.99680885334663,0.09488886405106461,0.13986987053998742,2.18150868410893,0.09936991301009616,630,31.5
0.061101549755604355,6.0230944441617185,0.09488886405106461,0.14738228279971835,2.230197316423377,0.09977880963782766,640,32.0
0.062216779108100785,6.04963791406291,0.09488886405106461,0.15404869780673391,2.279051502000536,0.10014638032271944,650,32.5
0.06333200846059714,6.076435883600153,0.09488886405106461,0.16047759562471597,2.3280595269304225,0.10048612960970656,660,33.0
0.0644472378130936,6.1034850005550245,0.09488886405106461,0.16592397557717867,2.377199557350876,0.10077083136774939,670,33.5
0.06556246716558993,6.130781940728052,0.09488886405106461,0.1708179210604011,2.4264502031936246,0.1010331397503803,680,34.0
0.0666776965180863,6.158323408670148,0.09488886405106461,0.1750905170313405,2.475804748945052,0.10128170259911878,690,34.5
0.06779292587058246,6.186106138359787,0.09488886405106461,0.17898946661744985,2.525258182584335,0.10153251107799736,700,35.0
0.06890815522307879,6.214126893827566,0.09488886405106461,0.18308094926095458,2.5748141220574645,0.10179624590698362,710,35.5
0.07002338457557508,6.2423824697297965,0.09488886405106461,0.18768905504161854,2.6244783728268186,0.10205382489907028,720,36.0
0.07113861392807146,6.270869691872823,0.09488886405106461,0.19271907908861166,2.6742408928343675,0.10229068887732826,730,36.5
0.07225384328056766,6.299585417689716,0.09488886405106461,0.19789890135062818,2.7240905087506935,0.10250202716297714,740,37.0
0.07336907263306404,6.3285265366710055,0.09488886405106461,0.20336574316305236,2.774014611405865,0.10268567928738567,750,37.5
0.07448430198556032,6.357689970751149,0.09488886405106461,0.20905625149437118,2.8239964714131527,0.10283661805875063,760,38.0
0.07559953133805658,6.38707267465236,0.09488886405106461,0.21545582931268284,2.8740265034769874,0.10297331478490696,770,38.5
0.07671476069055289,6.4166716361874405,0.09488886405106461,0.22131090173986634,2.924090167401707,0.10307659087043618,780,39.0
0.07782999004304907,6.4464838765232635,0.09488886405106461,0.22656588671194852,2.9741743380169554,0.10315672236047593,790,39.5
0.07894521939554557,6.476506450406488,0.09488886405106461,0.2323022636066857,3.0242755205692298,0.10324606455474078,800,40.0
0.08006044874804184,6.506736446353099,0.09488886405106461,0.2376005504704498,3.074392206581287,0.1033135629408845,810,40.5
0.0811756781005382,6.53717098680332,0.09488886405106461,0.24195079173765227,3.1245095601129167,0.10334972517541459,820,41.0
0.08229090745303445,6.567807228243448,0.09488886405106461,0.245715629748107,3.1746118635022684,0.10335443729747412,830,41.5
0.0834061368055305,6.598642361296082,0.09488886405106461,0.24916484804067845,3.224685689889098,0.10333928375349644,840,42.0
0.08452136615802655,6.629673610780233,0.09488886405106461,0.2519411092126474,3.274722380075583,0.10330243780484018,850,42.5
0.08563659551052304,6.660898235742757,0.09488886405106461,0.254154249239513,3.3247099920933216,0.10324542572156431,860,43.0
0.08675182486301923,6.692313529462481,0.09488886405106461,0.2561331696625384,3.3746409293737956,0.10317926045778071,870,43.5
0.08786705421551552,6.723916819428437,0.09488886405106461,0.25792145081536855,3.424514573669521,0.10311170331496611,880,44.0
0.0889822835680118,6.755705467293489,0.09488886405106461,0.25948205208313346,3.4743268011193402,0.10303816282289929,890,44.5
0.0900975129205081,6.787676868804677,0.09488886405106461,0.2611350702997377,3.524078875969853,0.10297086117827998,900,45.0
0.0912127422730041,6.819828453711535,0.09488886405106461,0.26298854559188384,3.573774384803049,0.1029071334291969,910,45.5
0.09232797162550038,6.852157685653574,0.09488886405106461,0.26515757487001507,3.623413394999823,0.10285153327392926,920,46.0
0.09344320097799658,6.884662062028145,0.09488886405106461,0.26751242013001264,3.6730032491082603,0.10280483105086655,930,46.5
0.09455843033049284,6.917339113839829,0.09488886405106461,0.26979993825750054,3.7225447248507697,0.10275603032664078,940,47.0
0.09567365968298894,6.950186405532415,0.09488886405106461,0.2721246372988729,3.7720368907984927,0.10270809699928794,950,47.5
0.0967888890354852,6.9832015348045955,0.09488886405106461,0.27427501251140635,3.821479865542242,0.10265583660861197,960,48.0
0.0979041183879816,7.01638213241036,0.09488886405106461,0.2763125064466312,3.8708705539739943,0.10260036573663016,970,48.5
0.09901934774047783,7.049725861945125,0.09488886405106461,0.2783266772171744,3.920209153600007,0.10254431209593431,980,49.0
0.10013457709297423,7.083230419618503,0.09488886405106461,0.28025218517548084,3.969494132984048,0.1024869329731185,990,49.5
