step,active_fraction,mean_mismatch,mean_residue,admissible_cells,activation_events,activation_fraction_of_admissible,inadmissible_update_count,inadmissible_update_fraction,inadmissible_activation_count,inadmissible_activation_fraction,traceability_failure_count,traceability_failure_fraction,trace_depth_mean
241,0.0078125,0.01769924829001376,0.052811987115770884,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
242,0.0126953125,0.017687879167928473,0.05291863286961317,52,0,0.0,0,0.0,0,0.0,0,0.0,0.0
243,0.01025390625,0.017682096616043384,0.05290214185341704,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
244,0.010009765625,0.017677816904306,0.05287360871613287,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
245,0.0068359375,0.017667396407215184,0.05268666950397154,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
246,0.009765625,0.017662731092670244,0.052648084058931816,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
247,0.01025390625,0.017658236383312792,0.052634298530842505,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
248,0.009521484375,0.017648256466594958,0.052584029764284085,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
249,0.009033203125,0.017640146747663257,0.052509849622891236,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
250,0.0107421875,0.017638023769442644,0.052521860501662326,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
251,0.0087890625,0.017633162447056407,0.0524360950216457,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
252,0.004638671875,0.017635537250896928,0.05214366766517924,19,0,0.0,0,0.0,0,0.0,0,0.0,0.0
253,0.00830078125,0.017634736582339917,0.05203727005102745,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
254,0.006591796875,0.017634831074818988,0.051846487194267175,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
255,0.007080078125,0.017629824161154096,0.051682026228574506,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
256,0.009765625,0.017612444244370286,0.05165348721628876,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
257,0.010009765625,0.017599944443308715,0.05163744062537587,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
258,0.010009765625,0.01759842688932094,0.05162155450037211,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
259,0.00634765625,0.0175934447696144,0.05142272176786839,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
260,0.0107421875,0.017595320749367767,0.05144560392518971,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
261,0.01025390625,0.017597127563913816,0.05144384319843781,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
262,0.01025390625,0.017589973516149274,0.05144210007895343,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
263,0.010009765625,0.01757851388240626,0.05142816735941389,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
264,0.008056640625,0.017564186758253154,0.051316717717069756,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
265,0.0087890625,0.01755560510301172,0.05124300366489906,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
266,0.007568359375,0.01756253722032189,0.05110899159700007,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
267,0.009033203125,0.01756984492933225,0.051049561837280065,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
268,0.0078125,0.017572163112757905,0.050929691218907266,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
269,0.00927734375,0.017567442240373453,0.05088426149421818,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
270,0.00927734375,0.01756248201651358,0.05083928606677601,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
271,0.011474609375,0.01755125984786513,0.05090462367485825,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
272,0.007568359375,0.017550231202047982,0.05077399540685966,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
273,0.00537109375,0.017539202115725495,0.05053481014029107,22,0,0.0,0,0.0,0,0.0,0,0.0,0.0
274,0.00830078125,0.017538999939800917,0.05044450110138816,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
275,0.00927734375,0.017524348350713932,0.050403923277874275,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
276,0.0078125,0.01753163680327497,0.05029050904509552,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
277,0.009033203125,0.01753237203044008,0.05023926411089458,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
278,0.011962890625,0.017535233248471994,0.050335016001035626,49,0,0.0,0,0.0,0,0.0,0,0.0,0.0
279,0.009765625,0.017533227266372124,0.050319947091025274,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
280,0.0078125,0.017529805165430765,0.050207372620115015,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
281,0.010009765625,0.017529810815312186,0.05020578717516387,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
282,0.00634765625,0.01752597469392004,0.05002111211591223,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
283,0.009765625,0.017522348967955462,0.050009182244753106,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
284,0.009033203125,0.017522557612552284,0.04996075057855558,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
285,0.00927734375,0.017523274705414576,0.04992501026027001,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
286,0.009033203125,0.017507846907278544,0.049877420313917314,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
287,0.0048828125,0.017496345167916306,0.04962278673577815,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0
288,0.007568359375,0.01749682153836212,0.04950497683717037,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
289,0.0078125,0.017487768429525923,0.04940055206879866,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
290,0.01123046875,0.017476924891384638,0.049468069985610666,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
291,0.00927734375,0.01747668563153612,0.04943725647325456,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
292,0.00634765625,0.017479679467315865,0.04926026672102202,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
293,0.0078125,0.01747706543654913,0.049158289053811796,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
294,0.009033203125,0.01746841112204373,0.04911836631952368,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
295,0.004150390625,0.017471389243913116,0.048834702187578446,17,0,0.0,0,0.0,0,0.0,0,0.0,0.0
296,0.0078125,0.01747114954304132,0.04873698016570266,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
297,0.01171875,0.017478782723909764,0.04883554786404563,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
298,0.01123046875,0.01746684106579373,0.04890871582290517,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
299,0.010986328125,0.01745149874306362,0.048968945070926126,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
300,0.00634765625,0.017452410025312858,0.04879663843271686,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
301,0.008544921875,0.017450480986279472,0.04873591814213969,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
302,0.009765625,0.01744257125477289,0.048736840210718294,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
303,0.008056640625,0.017440092144557807,0.04865230383986111,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
304,0.007568359375,0.01744003631422761,0.048544198770212495,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
305,0.008056640625,0.017430282440469694,0.04846158881376037,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
306,0.008544921875,0.01741834514355553,0.048404219019372766,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
307,0.0078125,0.017416626272636175,0.04831080182917904,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
308,0.007080078125,0.01741497887165599,0.04818169771713725,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
309,0.0068359375,0.017413858596632546,0.04804167761496588,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
310,0.0087890625,0.01740443512915364,0.04800071396381622,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
311,0.007568359375,0.017406337870984875,0.04789912479292806,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
312,0.008544921875,0.017400877571579446,0.04784737963874877,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
313,0.00927734375,0.017386331227947503,0.04783277302986128,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
314,0.009033203125,0.01738075010795173,0.04780610545581267,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
315,0.010009765625,0.017378695512313493,0.047828532682504546,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
316,0.009765625,0.017377882016935065,0.0478385286056795,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
317,0.0068359375,0.017368298389729565,0.047701940194622705,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
318,0.008544921875,0.01736602104671243,0.04765216688642647,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
319,0.00830078125,0.017363943760531825,0.04759068428006221,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
320,0.0087890625,0.017364503702970838,0.04755423056226159,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
321,0.008544921875,0.01736545395514988,0.04750593435038897,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
322,0.008544921875,0.017358063709377737,0.04745812110063508,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
323,0.009033203125,0.017352466492761984,0.04743520004587873,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
324,0.006591796875,0.01735252362280489,0.04729043788916995,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
325,0.00830078125,0.01735267647885594,0.04723257257277824,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
326,0.0068359375,0.017354441925641895,0.047102043722050464,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
327,0.00732421875,0.01734841491922692,0.04699723422232995,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
328,0.01123046875,0.017331206833481088,0.04708878531760666,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
329,0.0087890625,0.01731886319640324,0.04705735058943059,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
330,0.009033203125,0.017313441339136745,0.04703843723978629,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
331,0.00732421875,0.017309135340555316,0.04693426380488842,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
332,0.01025390625,0.017297994321498193,0.04697761647933954,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
333,0.009033203125,0.017296127703012264,0.04695950047079614,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
334,0.008544921875,0.01729206571223718,0.04691715155983818,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
335,0.009521484375,0.017292068321174657,0.046924054262989796,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
336,0.0087890625,0.01729323278183488,0.0468942668453599,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
337,0.009033203125,0.017288450153599477,0.0468769843331563,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
338,0.0107421875,0.017285802528820976,0.04694532386482474,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
339,0.010986328125,0.017280380922230387,0.04702518703242649,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
340,0.009033203125,0.017277101809033243,0.04700659531835222,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
341,0.0078125,0.01727684591185356,0.0469271543651687,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
342,0.00732421875,0.017274300408418465,0.04682409375901701,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
343,0.0087890625,0.017271918097152936,0.04679530594642684,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
344,0.009033203125,0.017264685796105513,0.04677901304321257,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
345,0.0068359375,0.01725582600334694,0.04665301978778044,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
346,0.009033203125,0.017241848125324765,0.04663814974615264,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
347,0.008544921875,0.017241355961641273,0.04659901434244112,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
348,0.009765625,0.01724269731383745,0.0466213054490167,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
349,0.009033203125,0.017244192638169457,0.04660675255077654,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
350,0.0068359375,0.01724091734625606,0.04648248190026877,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
351,0.009521484375,0.017237547102695056,0.04649373130001608,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
352,0.007080078125,0.01723987682867315,0.04638279789326592,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
353,0.007568359375,0.01723892365024537,0.046297387883083255,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
354,0.009033203125,0.01723374990455299,0.04628607416050243,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
355,0.01123046875,0.017224850835298483,0.04638473685639741,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
356,0.008544921875,0.017213514615571857,0.04634813558158343,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
357,0.009521484375,0.017208576902574525,0.04636072844451759,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
358,0.00927734375,0.01720036638987272,0.046360988347572414,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
359,0.007568359375,0.017196221446777522,0.0462757964328467,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
360,0.007080078125,0.017193372757553532,0.04616704237476822,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
361,0.00732421875,0.017194109361424487,0.04607158288852055,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
362,0.0087890625,0.017197254995032083,0.04605032018463534,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
363,0.010009765625,0.017190595996447247,0.04609030526403898,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
364,0.00634765625,0.017182038121545565,0.045946785023898595,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
365,0.00830078125,0.017181078837734762,0.045902356236159604,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
366,0.011474609375,0.017174874547105718,0.04601706314254801,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
367,0.00830078125,0.0171727950392136,0.04597193157362253,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
368,0.00927734375,0.01716647955147229,0.0459760794453863,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
369,0.00830078125,0.017167278401028142,0.04593135771343244,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
370,0.0068359375,0.017171626799059914,0.04581384101129812,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
371,0.009521484375,0.017164403071763815,0.04583177681993513,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
372,0.010986328125,0.01715522095039094,0.04592277545798579,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
373,0.00927734375,0.017143704307014812,0.04592741489090592,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
374,0.00732421875,0.01714500456315724,0.045834351679496864,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
375,0.007080078125,0.017147879533445442,0.0457300120689519,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
376,0.0078125,0.017143689047687226,0.04566333694826238,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
377,0.008544921875,0.017147757159233026,0.04563394967252975,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
378,0.0107421875,0.01715073333473417,0.04571471955080445,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
379,0.006591796875,0.017155031520391387,0.045587162199046405,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
380,0.007080078125,0.01715597391336979,0.045485294483305946,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
381,0.00732421875,0.017159740687029346,0.04539665247597288,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
382,0.00634765625,0.017151711489304982,0.045260068763713156,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
383,0.00634765625,0.01713821087790443,0.045124850888576026,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
384,0.007080078125,0.017127252739155607,0.045027606285940255,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
385,0.00830078125,0.017123265237561393,0.04499236928558086,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
386,0.01123046875,0.017116267173581636,0.04510396903022505,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
387,0.010986328125,0.01710762336289533,0.0452022457461728,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
388,0.009765625,0.0171008650641316,0.045238504538711075,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
389,0.01025390625,0.017091050087333297,0.04529881480582396,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
390,0.0078125,0.017084464489553645,0.04523645165776572,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
391,0.00634765625,0.017083210052579373,0.04510146995368806,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
392,0.005859375,0.017080842326573788,0.044943424004151175,24,0,0.0,0,0.0,0,0.0,0,0.0,0.0
393,0.00927734375,0.017077957563226668,0.04495785695160967,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
394,0.00439453125,0.017078712042327075,0.04472800494459357,18,0,0.0,0,0.0,0,0.0,0,0.0,0.0
395,0.006591796875,0.017083802550994235,0.044610314738897636,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
396,0.006103515625,0.017084187780088904,0.044469387372758656,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0
397,0.00537109375,0.017087886854154685,0.044293248186531076,22,0,0.0,0,0.0,0,0.0,0,0.0,0.0
398,0.005126953125,0.017082239491916146,0.04410666336091576,21,0,0.0,0,0.0,0,0.0,0,0.0,0.0
399,0.009033203125,0.017079446216091757,0.0441172568835566,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
400,0.010009765625,0.017071684890889213,0.044176572595971034,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
401,0.0107421875,0.017064677510434414,0.044271916245011325,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
402,0.00830078125,0.017056645769220426,0.044244236145061205,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
403,0.00927734375,0.017050875822506095,0.04426566097111059,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
404,0.010986328125,0.017045272571988367,0.04437232076764949,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
405,0.007568359375,0.017035310337560457,0.044307015528723,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
406,0.006591796875,0.01702889792849415,0.04419353521718576,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
407,0.008544921875,0.017016847006597773,0.04417884595876391,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
408,0.00927734375,0.01701411412392051,0.04420092468667627,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
409,0.007568359375,0.017007978470795833,0.044137333408559506,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
410,0.00634765625,0.017007892568951407,0.04401334288697391,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
411,0.0078125,0.017013620034266836,0.04396383445810417,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
412,0.0087890625,0.01701622311304064,0.043963649238523125,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
413,0.005615234375,0.017016802702687624,0.0438047744648879,23,0,0.0,0,0.0,0,0.0,0,0.0,0.0
414,0.005859375,0.017019573698902012,0.04365969547023901,24,0,0.0,0,0.0,0,0.0,0,0.0,0.0
415,0.0068359375,0.017022377797991966,0.04356489539053662,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
416,0.007568359375,0.01701737495471136,0.04350766440538126,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
417,0.006591796875,0.017011429455159852,0.04340217760507745,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
418,0.01123046875,0.01699139459216257,0.04352967926652667,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
419,0.011474609375,0.016982072331079318,0.0436681129426114,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
420,0.0087890625,0.016978913527337408,0.043670884938185286,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
421,0.01123046875,0.016971913941336653,0.04379569952630344,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
422,0.0068359375,0.01696000372718179,0.043699539406040405,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
423,0.006591796875,0.01696061942559783,0.043592133855730006,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
424,0.0078125,0.016961369820541222,0.0435468375171727,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
425,0.007568359375,0.016959865855559027,0.04348978711075097,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
426,0.0068359375,0.01695283284146607,0.043396686114643465,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
427,0.00830078125,0.01695519624772624,0.04337775831599703,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
428,0.008544921875,0.01695890373279074,0.04337122682658706,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
429,0.0078125,0.016959660516017595,0.04332813955832118,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
430,0.007568359375,0.016960261497972074,0.04327327613148797,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
431,0.007568359375,0.016961777488050146,0.0432189613389231,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
432,0.007080078125,0.01696272071727781,0.04314077563178387,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
433,0.006591796875,0.016959601727026898,0.04303895771921602,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
434,0.010009765625,0.016952612870717164,0.04310905642327387,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
435,0.007568359375,0.0169448242064541,0.04305638382779112,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
436,0.010986328125,0.016934231366865515,0.04317513639576321,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
437,0.0107421875,0.016927390366361594,0.04328049440680558,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
438,0.01123046875,0.016920401197975533,0.043409212900237526,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
439,0.00927734375,0.016907817201740623,0.043438987958735145,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
440,0.006103515625,0.016903868352229498,0.04330977386039779,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0
441,0.0068359375,0.016903405692593815,0.04321847299679382,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
442,0.0078125,0.016908385064881185,0.04317691326682588,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
443,0.006591796875,0.016911119414247607,0.04307473397790762,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
444,0.005615234375,0.016911884405311304,0.04292474835687854,23,0,0.0,0,0.0,0,0.0,0,0.0,0.0
445,0.006591796875,0.016910311649144305,0.042825090717059755,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
446,0.005859375,0.016913917395560488,0.04268980855988916,24,0,0.0,0,0.0,0,0.0,0,0.0,0.0
447,0.007080078125,0.016907775596887116,0.042616914380540265,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
448,0.0078125,0.01690335975130203,0.04258137023673486,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
449,0.009765625,0.01690478454894313,0.04264383778436752,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
450,0.009765625,0.016899431867761192,0.04270568065652384,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
451,0.0107421875,0.01689447280253821,0.0428157332249586,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
452,0.010009765625,0.016891017895210386,0.04288806417395902,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
453,0.009765625,0.016886536324942622,0.04294746478221942,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
454,0.00927734375,0.016883515477942344,0.04298185732189723,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
455,0.008056640625,0.016878144218451054,0.04295487077992826,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
456,0.009765625,0.016868016611407164,0.043013603322128974,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
457,0.007568359375,0.016862266383776733,0.04296188525765768,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
458,0.0078125,0.0168608647720054,0.042922891405081105,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
459,0.006591796875,0.016859796413133742,0.04282325233478029,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
460,0.0048828125,0.01685725675301198,0.0426391604364325,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0
461,0.006591796875,0.01685914741099185,0.04254235867581817,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
462,0.0068359375,0.01686004580160185,0.042458731964059984,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
463,0.005859375,0.01685290040147929,0.042327113394419386,24,0,0.0,0,0.0,0,0.0,0,0.0,0.0
464,0.00927734375,0.016848346137365286,0.04236770944797519,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
465,0.007568359375,0.016842364657716984,0.042322450322245436,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
466,0.009033203125,0.016835530029263166,0.04235088597527298,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
467,0.00537109375,0.016834464525313134,0.042195931803020253,22,0,0.0,0,0.0,0,0.0,0,0.0,0.0
468,0.008544921875,0.016832857826313927,0.04220121857874005,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
469,0.007080078125,0.01682803071391714,0.04213321029920265,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
470,0.006591796875,0.01683021859309896,0.04204146803996062,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
471,0.00927734375,0.016819819128488667,0.04208492054706102,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
472,0.009033203125,0.016817789668405605,0.042115731497840404,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
473,0.009033203125,0.01680960082698455,0.04214623433911199,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
474,0.007080078125,0.01680728009177204,0.04207877590197088,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
475,0.009033203125,0.0168060388121004,0.04210964829920117,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
476,0.005615234375,0.016801131292942993,0.041969313534959155,23,0,0.0,0,0.0,0,0.0,0,0.0,0.0
477,0.00732421875,0.01679323259745595,0.04191583133710956,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
478,0.0078125,0.016793131943726173,0.04188729802373847,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
479,0.006103515625,0.016795416512291595,0.04177360082475109,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0
480,0.004150390625,0.016794157783157897,0.04156338434775357,17,0,0.0,0,0.0,0,0.0,0,0.0,0.0
481,0.008056640625,0.01679561607506132,0.04155058253552604,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
482,0.005615234375,0.016795297684365173,0.04141583842892078,23,0,0.0,0,0.0,0,0.0,0,0.0,0.0
483,0.006591796875,0.016795868616527335,0.04133126988838157,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
484,0.008056640625,0.016796804449713775,0.04132078922074776,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
