step,active_fraction,mean_mismatch,mean_residue,admissible_cells,activation_events,activation_fraction_of_admissible,inadmissible_update_count,inadmissible_update_fraction,inadmissible_activation_count,inadmissible_activation_fraction,traceability_failure_count,traceability_failure_fraction,trace_depth_mean
239,0.010986328125,0.01748480455737802,0.06002141471358188,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
240,0.009521484375,0.01748879210153123,0.05989727478519606,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
241,0.009033203125,0.01748727140332699,0.0597499621935941,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
242,0.011962890625,0.01747113683864563,0.05975060710290816,49,0,0.0,0,0.0,0,0.0,0,0.0,0.0
243,0.01123046875,0.01746217890609168,0.05971462446937908,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
244,0.010986328125,0.01744955778838997,0.059666794630935285,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
245,0.012451171875,0.017454073462809645,0.059692685278375936,51,0,0.0,0,0.0,0,0.0,0,0.0,0.0
246,0.010986328125,0.017443484745513452,0.05964507483184218,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
247,0.009033203125,0.017440503540342864,0.05950028423977376,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
248,0.00830078125,0.017435579494853415,0.059320320459876015,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
249,0.008544921875,0.017429430376607734,0.05915436334902725,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
250,0.009765625,0.017433503562016037,0.05905110096553698,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
251,0.00634765625,0.017430657592998743,0.058777972768381606,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
252,0.0107421875,0.01742862733218668,0.05872730241569779,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
253,0.010009765625,0.017418845821088554,0.05864051767279081,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
254,0.0107421875,0.017412526687554494,0.05859122187106291,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
255,0.010009765625,0.017407887718195424,0.05850579793360228,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
256,0.013427734375,0.017397557482673152,0.05859212667301625,55,0,0.0,0,0.0,0,0.0,0,0.0,0.0
257,0.0126953125,0.01739582332407354,0.058640971031286085,52,0,0.0,0,0.0,0,0.0,0,0.0,0.0
258,0.013427734375,0.017389951745470332,0.058725948039723225,55,0,0.0,0,0.0,0,0.0,0,0.0,0.0
259,0.01025390625,0.0173846204423919,0.058651383871826,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
260,0.00732421875,0.01738203579100503,0.05843108097060774,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
261,0.01171875,0.017377607407290014,0.05843270766090166,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
262,0.0107421875,0.017365935250500023,0.058385489959292644,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
263,0.0087890625,0.017358799922640982,0.05824108818469971,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
264,0.00927734375,0.017349859434459686,0.058122544490352715,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
265,0.0087890625,0.017351145320397852,0.05798077217044919,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
266,0.008056640625,0.017360463905593017,0.0578037964799947,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
267,0.010498046875,0.01737257836747413,0.05775066085894475,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
268,0.010498046875,0.017371346118711672,0.0576980565941053,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
269,0.009765625,0.017365778596312054,0.05760935727816424,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
270,0.011474609375,0.017363150365204166,0.057606994174132606,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
271,0.01025390625,0.017352944416221185,0.057543619544891275,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
272,0.011962890625,0.017342618583441573,0.05756632788069236,49,0,0.0,0,0.0,0,0.0,0,0.0,0.0
273,0.00732421875,0.01733320939876677,0.05735687553938545,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
274,0.009521484375,0.017336483509665646,0.05725938100274159,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
275,0.0107421875,0.017325350897602183,0.057223896567714164,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
276,0.009521484375,0.017320253438392365,0.05712773182078703,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
277,0.009521484375,0.017327883604989137,0.05703252872132916,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
278,0.010009765625,0.017315041210777454,0.05696269171536586,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
279,0.010009765625,0.01731283478623431,0.0568935530794622,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
280,0.00634765625,0.017314880053808733,0.05664200036116758,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
281,0.009033203125,0.017315533509875608,0.05652724051380591,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
282,0.01025390625,0.017310035366032435,0.056474663421167845,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
283,0.009521484375,0.017303735584214358,0.05638599100570617,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
284,0.0107421875,0.0172959256575884,0.05635924047064911,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
285,0.010498046875,0.017293095586737715,0.05632055040969262,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
286,0.010009765625,0.017279609313114477,0.056257833186845685,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
287,0.011962890625,0.01727449959058507,0.056293399386227225,49,0,0.0,0,0.0,0,0.0,0,0.0,0.0
288,0.0087890625,0.0172686318339881,0.056169918517364956,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
289,0.01171875,0.01725527102566273,0.05619415683219131,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
290,0.010498046875,0.017255193576740373,0.05615711760761939,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
291,0.00830078125,0.01725055430004526,0.0560105854940432,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
292,0.01171875,0.017246257688880794,0.05603641713910276,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
293,0.0087890625,0.017236296335006375,0.055915506092711745,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
294,0.008544921875,0.017242163646970794,0.055783597125534615,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
295,0.00927734375,0.017241054299357378,0.05568962834177927,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
296,0.008056640625,0.017234435187608883,0.05553556408961148,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
297,0.009765625,0.017229213129119653,0.055468489698715366,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
298,0.01025390625,0.017220400698388344,0.055426500114228214,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
299,0.010009765625,0.017223177702664412,0.055372723394335924,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
300,0.00927734375,0.017225488381774876,0.05528286334789257,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
301,0.009765625,0.017224795840666336,0.05521831596441364,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
302,0.0087890625,0.017221434194130945,0.0551055859297695,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
303,0.009033203125,0.01721433255903646,0.05500619022672181,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
304,0.01171875,0.017207672610066407,0.055042065824454596,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
305,0.009765625,0.017207679874569424,0.054979926416210044,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
306,0.009521484375,0.01720434794923838,0.05490620137079795,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
307,0.01025390625,0.017191241193381883,0.05486983466958996,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
308,0.009033203125,0.017185576192908534,0.05477279647914406,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
309,0.008056640625,0.017184003492364,0.054627900545602626,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
310,0.006591796875,0.017182813431880113,0.054411211383896596,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
311,0.010986328125,0.01717969337747525,0.05441641567630763,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
312,0.007080078125,0.01717788949704559,0.05422625542579455,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
313,0.006591796875,0.017165548590478273,0.054013582715286605,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
314,0.009765625,0.017162437991732518,0.05396172813813374,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
315,0.01025390625,0.01715203159669157,0.0539348061692524,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
316,0.0107421875,0.017160886347801062,0.053932567482559875,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
317,0.006591796875,0.017153837523629145,0.05372283165148428,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
318,0.009033203125,0.017152546599272442,0.05363726349121944,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
319,0.00927734375,0.017147256132246116,0.05356475804380724,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
320,0.013427734375,0.01713904748440182,0.05370049718211917,55,0,0.0,0,0.0,0,0.0,0,0.0,0.0
321,0.00732421875,0.017139374042743925,0.05352970314779798,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
322,0.0087890625,0.0171418658788795,0.05343385924132,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
323,0.00927734375,0.017146717568904762,0.0533633878364068,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
324,0.00830078125,0.01714770470114252,0.053244793020542726,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
325,0.008544921875,0.01713929418389902,0.0531395911840873,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
326,0.009033203125,0.01713060808967838,0.05305985542849643,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
327,0.0107421875,0.01712742785913061,0.05306636624921146,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
328,0.010009765625,0.01711387192863902,0.053036190867969346,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
329,0.007568359375,0.017111287104184567,0.052884246928039655,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
330,0.00927734375,0.017100452099878198,0.052819271646259255,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
331,0.0087890625,0.01709059869029067,0.052730532054796664,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
332,0.0087890625,0.01709049860280539,0.0526426798592487,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
333,0.008056640625,0.017079711172909802,0.05251908509190621,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
334,0.011962890625,0.017081625867840816,0.05259203877223714,49,0,0.0,0,0.0,0,0.0,0,0.0,0.0
335,0.01318359375,0.017080709914497668,0.05272529807201477,54,0,0.0,0,0.0,0,0.0,0,0.0,0.0
336,0.01123046875,0.017077037572615077,0.052759568528794626,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
337,0.009521484375,0.017071498114799036,0.05270804706225668,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
338,0.011474609375,0.017078390075766448,0.05275469706038412,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
339,0.009765625,0.01708634459870305,0.052715431339780267,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
340,0.0078125,0.017079845659541824,0.05257890202638246,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
341,0.0087890625,0.01707096106571724,0.052492566131118634,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
342,0.00830078125,0.017063587163259532,0.052382679532307456,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
343,0.008544921875,0.017053450476808275,0.05228609883073438,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
344,0.0087890625,0.01704885715478993,0.05220269096742704,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
345,0.0107421875,0.017042630727420023,0.05221777343275276,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
346,0.010009765625,0.01703830630921757,0.052196083979675234,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
347,0.0107421875,0.01703586536073403,0.05221123251487848,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
348,0.00830078125,0.017038417121486793,0.05210415925222969,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
349,0.00830078125,0.017031326249556993,0.0519981567222074,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
350,0.010986328125,0.017028030204035052,0.052027491561235324,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
351,0.00927734375,0.01702757894364558,0.051971083833122975,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
352,0.00830078125,0.017023477304928723,0.05186641205729174,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
353,0.0107421875,0.01702058392990442,0.051884857311718824,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
354,0.008056640625,0.01701419019671891,0.05176884076985164,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
355,0.007080078125,0.017011363361922226,0.05160515626840312,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
356,0.009521484375,0.01699890693654082,0.05156517892446909,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
357,0.00634765625,0.016989902547650128,0.0513669099477244,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
358,0.010009765625,0.01699271652950136,0.05135372912949715,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
359,0.0087890625,0.016993208626494945,0.05127964496320218,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
360,0.0078125,0.016994533920836614,0.051157473513570154,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
361,0.0087890625,0.01698530630323045,0.05108535190343445,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
362,0.005859375,0.01698422465689104,0.0508674671344001,24,0,0.0,0,0.0,0,0.0,0,0.0,0.0
363,0.00830078125,0.016976782598659375,0.050773831525556104,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
364,0.010498046875,0.01697095943300317,0.05079099555405055,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
365,0.00927734375,0.01695447137316569,0.05074695278601004,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
366,0.011962890625,0.016952405585959,0.050837627789399945,49,0,0.0,0,0.0,0,0.0,0,0.0,0.0
367,0.00927734375,0.0169480450227988,0.05079311869900595,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
368,0.010009765625,0.016950079179460474,0.050785675793265886,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
369,0.010009765625,0.016955640344183502,0.05077830731658322,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
370,0.00927734375,0.016956137889986997,0.05073439143091739,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
371,0.01025390625,0.016947563535224676,0.05073974282910822,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
372,0.00927734375,0.01694490427299456,0.05069621258831713,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
373,0.008056640625,0.016944316227080744,0.05059208249368395,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
374,0.01025390625,0.016935092192786605,0.05059885698124712,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
375,0.009033203125,0.01693380310422203,0.05054452856768464,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
376,0.009765625,0.016924133760751015,0.050527364532007804,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
377,0.006103515625,0.016923232596191953,0.05032726666793773,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0
378,0.009033203125,0.016925138297119134,0.05027565415750836,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
379,0.00927734375,0.01692879195765424,0.05023676480343327,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
380,0.0068359375,0.016933175852991922,0.050076194030398924,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
381,0.009765625,0.016920856190393872,0.050063713340094934,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
382,0.00830078125,0.01691229219904221,0.04997811526919399,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
383,0.00830078125,0.01690446970448921,0.04989337317900205,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
384,0.00927734375,0.01690031679238286,0.049858306634712024,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
385,0.01171875,0.016896507474888457,0.049945661068364906,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
386,0.012939453125,0.016887128398123313,0.050093177113931256,53,0,0.0,0,0.0,0,0.0,0,0.0,0.0
387,0.010009765625,0.016886022304652408,0.050092733624041944,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
388,0.010009765625,0.016882143862017317,0.050092294569051524,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
389,0.01123046875,0.016870647220560392,0.05015289506086101,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
390,0.010009765625,0.016864285000433115,0.050151854391502396,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
391,0.006591796875,0.016864253260601782,0.04997992569133737,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
392,0.0078125,0.01686429745311445,0.049870751434424,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
393,0.008056640625,0.016862395997005925,0.049774875951329754,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
394,0.008056640625,0.01686480417341213,0.049679959223066464,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
395,0.010009765625,0.0168697195873833,0.04968364791208579,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
396,0.010986328125,0.016869374474342842,0.04973612783921493,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
397,0.01025390625,0.016864038162721355,0.04975146187332279,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
398,0.0087890625,0.016861295639079434,0.04969340037958956,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
399,0.00927734375,0.01686193769630334,0.04966033356329366,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
400,0.009033203125,0.01686163700320262,0.049615390383910725,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
401,0.010498046875,0.016855645180171935,0.04964413882382162,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
402,0.0087890625,0.01684361231270412,0.0495871505605834,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
403,0.009033203125,0.016839691976296815,0.04954293921122757,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
404,0.01025390625,0.016833018651129888,0.04956020513161529,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
405,0.009033203125,0.01683331202101644,0.04951626323654914,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
406,0.0078125,0.01682854462052253,0.04941172560418364,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
407,0.00927734375,0.016822520854438812,0.04938147553564181,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
408,0.0087890625,0.016807060432945987,0.04932711390528539,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
409,0.010009765625,0.0168091642787371,0.049334331047482534,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
410,0.00634765625,0.01680885245610526,0.04915837054950771,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
411,0.008056640625,0.016810292246147912,0.049069618875262636,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
412,0.009033203125,0.016810330655473167,0.049030582842760004,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
413,0.0078125,0.0168133970362379,0.04893090201433241,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
414,0.0087890625,0.01681473312386524,0.04888104611918909,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
415,0.007568359375,0.016812983066489706,0.048770653626747186,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
416,0.009521484375,0.01680869050652825,0.048759021309229725,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
417,0.009521484375,0.016797431994748875,0.04874750531488742,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
418,0.010009765625,0.016787431031923625,0.048760518542988546,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
419,0.007568359375,0.01678294787849538,0.04865133132630867,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
420,0.008056640625,0.016775757387832504,0.04856765004429557,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
421,0.0107421875,0.016763935580153506,0.04861908291885261,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
422,0.009521484375,0.016750434713039497,0.04860896630841409,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
423,0.010009765625,0.016752278359956043,0.04862336492657995,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
424,0.0078125,0.016745381451377963,0.04852775627731415,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
425,0.00634765625,0.016744487349384093,0.04835986152704101,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
426,0.006103515625,0.016740553303240882,0.04818143869302059,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0
427,0.009521484375,0.016742898410478668,0.048175698524840396,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
428,0.007080078125,0.01674582970156491,0.04804794544584198,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
429,0.01025390625,0.01674759683487811,0.04808016130388356,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
430,0.00927734375,0.016750508054155185,0.04806322687834473,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
431,0.008056640625,0.016750893180109964,0.04798542664081128,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
432,0.005126953125,0.016743501420684113,0.04776192003065317,21,0,0.0,0,0.0,0,0.0,0,0.0,0.0
433,0.009033203125,0.016742327155757762,0.04773596098659663,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
434,0.01025390625,0.016733732312963708,0.04777129668923067,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
435,0.0107421875,0.0167293493944263,0.04783069309733836,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
436,0.008544921875,0.0167221156473263,0.04777963226011498,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
437,0.0107421875,0.01670524063656631,0.04783894531251383,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
438,0.010498046875,0.01670486844854508,0.04788545820313869,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
439,0.00927734375,0.0166981082155453,0.047870470808607304,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
440,0.007568359375,0.016694379284001942,0.04777018406927122,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
441,0.008544921875,0.016694473031626293,0.047719728322328514,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
442,0.008056640625,0.016691777709250122,0.04764536307035523,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
443,0.007568359375,0.016693846602877257,0.047547327408401674,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
444,0.006591796875,0.016692456808821587,0.047401443978067656,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
445,0.005859375,0.01669299175180053,0.04722039828828698,24,0,0.0,0,0.0,0,0.0,0,0.0,0.0
446,0.0068359375,0.016686116491554322,0.04708999118040411,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
447,0.008544921875,0.01669058874109467,0.047046337362350074,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
448,0.012451171875,0.01668661157524551,0.04719843258247658,51,0,0.0,0,0.0,0,0.0,0,0.0,0.0
449,0.00927734375,0.01668596560380328,0.0471903154441518,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
450,0.00732421875,0.01668346561883596,0.047084623227210284,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
451,0.010498046875,0.016683075646767638,0.04713867933868819,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
452,0.0107421875,0.016679060097808934,0.0472044019203013,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
453,0.008056640625,0.016674252487560576,0.04713518993234829,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
454,0.007080078125,0.01666377502567698,0.0470178419392748,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
455,0.011474609375,0.016657386238458794,0.047121393988632056,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
456,0.008544921875,0.01665292823755312,0.047077426142495736,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
457,0.0078125,0.01665051329990597,0.046997276881070776,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
458,0.0087890625,0.016643965348837664,0.04696675723726007,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
459,0.00830078125,0.01664267428543069,0.04691212872738747,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
460,0.0078125,0.016637922697613904,0.04683363244011359,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
461,0.009521484375,0.016643768456850158,0.04684137033446246,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
462,0.010498046875,0.016644527843825214,0.046897858974867826,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
463,0.0087890625,0.01664139542614146,0.04686833351011915,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
464,0.0087890625,0.016626987135450466,0.04683910330001796,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
465,0.006103515625,0.016627047442983378,0.04667588804826778,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0
466,0.007568359375,0.016625425487160315,0.046587547136535096,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
467,0.010009765625,0.01662352743853418,0.04662215994641975,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
468,0.0078125,0.01662195486595521,0.046546563346955554,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
469,0.0087890625,0.016621514383595833,0.046520550838486,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
470,0.00927734375,0.016619716823696905,0.04651921251760113,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
471,0.009033203125,0.016614434679600498,0.04650568054867513,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
472,0.0087890625,0.016606123838888688,0.04648007686818838,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
473,0.0107421875,0.016599406040318874,0.04655238547450649,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
474,0.008056640625,0.016596835380579787,0.046489693651011424,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
475,0.008056640625,0.016591015088939103,0.046427628745751306,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
476,0.0068359375,0.016583466010443883,0.0463051493332938,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
477,0.007568359375,0.01658290292381309,0.04622051580871085,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
478,0.006591796875,0.016580468042061182,0.04608790049437375,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
479,0.00830078125,0.016578132721542856,0.04604206055193001,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
480,0.0087890625,0.01657364525936744,0.04602109307141071,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
481,0.00732421875,0.016568111883024803,0.045927093078196604,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
482,0.008544921875,0.016571599915513626,0.04589506824116464,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
