step,time,active_area,total_signal,max_signal,delta_recouple_events,outside_activation_events,pending_outside_activations,outside_activation_no_recouple_total,outside_activation_events_total,outside_activation_no_recouple_fraction,signal_outside_domain_fraction
238,23.8,211.1132811193965,809.9143676996964,14.162941357178706,0,0,72,252,364,0.6923076923076923,0.0031615671053624654
239,23.900000000000002,211.9350988483003,811.6647958611978,14.172523810566446,0,0,72,252,364,0.6923076923076923,0.0033478326121653976
240,24.0,212.75615061173085,813.4064718818919,14.182018773713775,0,0,72,252,364,0.6923076923076923,0.0035414461816104916
241,24.1,213.57634147959976,815.1394395224825,14.191427189445598,0,0,72,252,364,0.6923076923076923,0.003742454925562556
242,24.200000000000003,214.39557952114336,816.8637423248699,14.200749989061325,0,0,72,252,364,0.6923076923076923,0.003950891938832732
243,24.3,215.21377649442493,818.5794236132457,14.209988092468773,0,0,68,256,364,0.7032967032967034,0.0041667761197444805
244,24.400000000000002,216.03084848390034,820.2865264951795,14.219142408308942,0,0,68,256,364,0.7032967032967034,0.004390112085901551
245,24.5,216.84671648342226,821.9850938627035,14.228213834072912,0,0,60,264,364,0.7252747252747253,0.004620890186381395
246,24.6,217.66130692234293,823.6751683933901,14.237203256212108,0,8,60,272,372,0.7311827956989247,0.004859097569648389
247,24.700000000000003,218.47455213263004,825.356792551423,14.246111550243121,0,8,68,272,380,0.7157894736842105,0.005104686548658267
248,24.8,219.28639075513445,827.0300085886659,14.25493958084823,8,0,68,272,380,0.7157894736842105,0.0034454253475024797
249,24.900000000000002,220.0967680833719,828.6948585457225,14.263688201972698,0,0,68,272,380,0.7157894736842105,0.003641531363072105
250,25.0,220.90563634341677,830.351384252994,14.27235825691984,0,0,68,272,380,0.7157894736842105,0.0038444315234610698
251,25.1,221.71295490876926,831.999627331729,14.280950578444788,0,0,68,272,380,0.7157894736842105,0.004054108821589806
252,25.200000000000003,222.51869044936737,833.6396291950704,14.289465988847777,0,0,68,272,380,0.7157894736842105,0.004270534833296544
253,25.3,223.32281701427564,835.2714310490951,14.297905300067704,8,0,60,280,380,0.7368421052631579,0.0028040868703020114
254,25.400000000000002,224.12531604800773,836.8950738938495,14.30626931377661,0,0,60,280,380,0.7368421052631579,0.002961821222938943
255,25.5,224.92617634092238,838.5105985243802,14.31455882147563,0,0,60,280,380,0.7368421052631579,0.0031254543584170315
256,25.6,225.72539391467672,840.1180455317585,14.322774604592892,0,0,60,280,380,0.7368421052631579,0.0032950360806272647
257,25.700000000000003,226.52297184431347,841.7174553040996,14.330917434583725,0,0,60,280,380,0.7368421052631579,0.0034706086533004845
258,25.8,227.31892001918808,843.3088680275791,14.338988073033477,0,0,60,280,380,0.7368421052631579,0.0036522067104482843
259,25.900000000000002,228.11325484559532,844.8923236874411,14.346987271763133,0,0,60,280,380,0.7368421052631579,0.0038398571939855276
260,26.0,228.9059988946093,846.467862069004,14.354915772937861,0,0,60,280,380,0.7368421052631579,0.004033579317631482
261,26.1,229.69718049928946,848.035522758659,14.362774309178528,0,0,60,280,380,0.7368421052631579,0.004233384556085277
262,26.200000000000003,230.48683330600764,849.5953451448659,14.37056360367619,0,0,60,280,380,0.7368421052631579,0.004439276658404915
263,26.3,231.2749957851981,851.1473684191415,14.378284370309455,0,0,56,284,380,0.7473684210526316,0.004651251684484195
264,26.400000000000002,232.0617107073048,852.6916315770457,14.385937313764588,0,0,56,284,380,0.7473684210526316,0.004869298063514074
265,26.5,232.84702459008864,854.2281734191605,14.393523129658188,16,0,56,284,380,0.7473684210526316,0.0017829101175969716
266,26.6,233.6309871237413,855.7570325520646,14.401042504662215,0,0,56,284,380,0.7473684210526316,0.0018936920295160992
267,26.700000000000003,234.41365058043846,857.2782473893044,14.40849611663109,0,0,48,292,380,0.7684210526315789,0.0020095290008104046
268,26.8,235.1950692150323,858.7918561523578,14.415884634730624,0,0,48,292,380,0.7684210526315789,0.0021305264910121214
269,26.900000000000002,235.9752986635517,860.2978968715961,14.423208719568429,0,12,52,300,392,0.7653061224489796,0.0022568002736088016
270,27.0,236.75439534603055,861.796407387238,14.43046902332553,0,4,56,300,396,0.7575757575757576,0.002388419982557353
271,27.1,237.53241587995075,863.2874253503018,14.437666189888843,0,8,64,300,404,0.7425742574257426,0.002525487216489654
272,27.200000000000003,238.30941651025353,864.7709882235504,14.444800854984171,0,0,64,300,404,0.7425742574257426,0.0026680698699444463
273,27.3,239.08545256147124,866.2471332824327,14.451873646309432,0,0,64,300,404,0.7425742574257426,0.002816249402642814
274,27.400000000000002,239.86057791706168,867.7158976160205,14.45888518366775,0,8,72,300,412,0.7281553398058253,0.002970101726985354
275,27.5,240.6348445305084,869.1773181279402,14.465836079100157,0,0,72,300,412,0.7281553398058253,0.0031296663863326106
276,27.6,241.408301972195,870.6314315373006,14.47272693701755,0,0,72,300,412,0.7281553398058253,0.0032950019412129
277,27.700000000000003,242.18099701548016,872.0782743796142,14.479558354331676,0,0,72,300,412,0.7281553398058253,0.003466149719824501
278,27.8,242.95297326480897,873.5178830077161,14.486330920584864,0,0,64,308,412,0.7475728155339806,0.003643142295948666
279,27.900000000000002,243.7242708280991,874.9502935926774,14.49304521807825,0,0,56,316,412,0.7669902912621359,0.00382600327946284
280,28.0,244.4949260350559,876.375542124714,14.49970182199831,0,8,64,316,420,0.7523809523809524,0.004014756764769492
281,28.1,245.26497120249516,877.7936644140906,14.506301300541487,0,0,64,316,420,0.7523809523809524,0.004209390348018683
282,28.200000000000003,246.0344344472026,879.2046960920202,14.512844215036749,0,0,64,316,420,0.7523809523809524,0.004409908120714618
283,28.3,246.80333954633284,880.60867261156,14.51933112006592,0,0,64,316,420,0.7523809523809524,0.004616296555494283
284,28.400000000000002,247.57170584485385,882.0056292485021,14.525762563581676,0,0,56,324,420,0.7714285714285715,0.004828532712125959
285,28.5,248.3395482090807,883.3956011022597,14.532139087023092,0,8,64,324,428,0.7570093457943925,0.0050465944537262325
286,28.6,249.10687702490964,884.7786230967483,14.538461225428664,0,0,64,324,428,0.7570093457943925,0.005270421196020881
287,28.700000000000003,249.8736982389718,886.1547299812646,14.544729507546743,0,0,64,324,428,0.7570093457943925,0.005499971115220917
288,28.8,250.64001344056544,887.5239563313584,14.550944455943345,0,0,64,324,428,0.7570093457943925,0.005735184433172528
289,28.900000000000002,251.4058199819038,888.8863365497015,14.557106587107297,0,0,64,324,428,0.7570093457943925,0.005975992571998082
290,29.0,252.17111113393398,890.2419048669528,14.563216411552734,8,0,64,324,428,0.7570093457943925,0.0047127796220038575
291,29.1,252.93587627473158,891.5906953426183,14.569274433918922,0,0,64,324,428,0.7570093457943925,0.0049157596974545685
292,29.200000000000003,253.70010110727102,892.9327418659052,14.575281153067458,0,0,64,324,428,0.7570093457943925,0.005123777843628828
293,29.3,254.46376790320068,894.2680781565755,14.581237062176845,0,0,64,324,428,0.7570093457943925,0.005336782766596833
294,29.400000000000002,255.2268557691201,895.5967377657926,14.587142648834503,0,0,64,324,428,0.7570093457943925,0.005554716304106584
295,29.5,255.98934093176592,896.9187540769638,14.592998395126234,0,0,56,332,428,0.7757009345794392,0.005777513693098116
296,29.6,256.7511970384604,898.2341603065789,14.598804777723233,8,0,48,340,428,0.794392523364486,0.004519048717418172
297,29.700000000000003,257.5123954691628,899.542989505046,14.604562267966655,0,8,56,340,436,0.7798165137614679,0.004704598865939679
298,29.8,258.27290565648923,900.8452745575207,14.610271331949834,0,0,56,340,436,0.7798165137614679,0.0048945200869354106
299,29.900000000000002,259.0326954101299,902.1410481847333,14.615932430598196,0,0,56,340,436,0.7798165137614679,0.005088782111464507
300,30.0,259.79173124219096,903.4303429438096,14.621546019746944,8,0,56,340,436,0.7798165137614679,0.003739759619536799
301,30.1,260.5499786901256,904.7131912290906,14.627112550216564,0,0,56,340,436,0.7798165137614679,0.003901019683000729
302,30.200000000000003,261.3074026340859,905.989625272945,14.63263246788624,8,8,64,340,444,0.7657657657657657,0.0027001516936071496
303,30.3,262.06396760572324,907.2596771465803,14.63810621376522,0,0,64,340,444,0.7657657657657657,0.002821677073250935
304,30.400000000000002,262.81963808569697,908.5233787608474,14.643534224062213,0,0,64,340,444,0.7657657657657657,0.002946870895764786
305,30.5,263.5743787873958,909.7807618670431,14.64891693025288,0,0,64,340,444,0.7657657657657657,0.0030757584707459627
306,30.6,264.32815492465386,911.031858057708,14.654254759145463,0,0,64,340,444,0.7657657657657657,0.003208361768596537
307,30.700000000000003,265.0809324615259,912.2766987674192,14.659548132944638,0,0,64,340,444,0.7657657657657657,0.003344699359923558
308,30.8,265.83267834249386,913.5153152735824,14.664797469313633,0,0,64,340,444,0.7657657657657657,0.0034847863627788197
309,30.900000000000002,266.58336070177944,914.7477386972143,14.670003181434682,0,0,64,340,444,0.7657657657657657,0.0036286343977804474
310,31.0,267.3329490507558,915.9740000037283,14.675165678067849,0,0,64,340,444,0.7657657657657657,0.003776251551143408
311,31.1,268.081414442759,917.1941300037097,14.680285363608306,8,0,64,340,444,0.7657657657657657,0.0024695647865385284
312,31.200000000000003,268.8287296149098,918.4081593536912,14.685362638142097,0,0,64,340,444,0.7657657657657657,0.0025856574997182263
313,31.3,269.5748691068486,919.6161185569226,14.690397897500446,0,8,72,340,452,0.7522123893805309,0.002705382812499902
314,31.400000000000002,270.31980935657486,920.8180379641381,14.69539153331267,0,0,72,340,452,0.7522123893805309,0.002828746494491877
315,31.5,271.0635287738404,922.0139477743173,14.700343933057733,0,0,72,340,452,0.7522123893805309,0.0029557769448364107
316,31.6,271.806007791796,923.2038780354459,14.705255480114504,0,0,72,340,452,0.7522123893805309,0.0030864905059494276
317,31.700000000000003,272.5472288978064,924.3878586452686,14.710126553810767,0,0,72,340,452,0.7522123893805309,0.0032208997650214582
318,31.8,273.2871766445453,925.5659193520422,14.714957529471022,0,0,60,352,452,0.7787610619469026,0.0033590135072442888
319,31.900000000000002,274.0258376426434,926.7380897552819,14.719748778463153,0,8,64,356,460,0.7739130434782608,0.003500846334743139
320,32.0,274.763200536303,927.9043993065054,14.724500668243984,0,0,56,364,460,0.7913043478260869,0.003646381507094668
321,32.1,275.49925596339335,929.064877309973,14.729213562403798,0,0,56,364,460,0.7913043478260869,0.003795624609293387
322,32.2,276.2339965016188,930.2195529234232,14.733887820709848,8,0,56,364,460,0.7913043478260869,0.0026226343224848773
323,32.300000000000004,276.9674166023977,931.368455158806,14.738523799148938,0,0,48,372,460,0.808695652173913,0.002739277724332977
324,32.4,277.6995125141038,932.511612883012,14.743121849969096,0,0,48,372,460,0.808695652173913,0.0028594016421436704
325,32.5,278.4302821963155,933.6490548185969,14.747682321720413,0,0,48,372,460,0.808695652173913,0.002983025376957375
326,32.6,279.1597252266796,934.780809544504,14.752205559295083,0,8,56,372,468,0.7948717948717948,0.0031101738800205793
327,32.7,279.88784270194276,935.9069054967815,14.756691903966715,0,0,56,372,468,0.7948717948717948,0.003240841653755938
328,32.800000000000004,280.61463713462217,937.0273709692975,14.761141693428943,0,0,56,372,468,0.7948717948717948,0.0033750451023772526
329,32.9,281.3401123466973,938.1422341144511,14.765555261833406,0,0,48,380,468,0.811965811965812,0.0035127885904971167
330,33.0,282.0642733615956,939.2515229438786,14.769932939827127,8,0,48,380,468,0.811965811965812,0.0022963717768222517
331,33.1,282.78712629562733,940.3552653291595,14.774275054589372,0,0,48,380,468,0.811965811965812,0.00240590050232016
332,33.2,283.50867824990394,941.4534890025136,14.778581929867993,0,8,56,380,476,0.7983193277310925,0.0025188511006767706
333,33.300000000000004,284.228937203642,942.546221557501,14.782853886015339,0,0,56,380,476,0.7983193277310925,0.002635222412093818
334,33.4,284.9479119096309,943.6334904497137,14.78709124002376,0,0,48,388,476,0.8151260504201681,0.0027550331102435535
335,33.5,285.66561179251516,944.7153229974649,14.791294305560752,0,4,52,388,480,0.8083333333333333,0.0028782949461602066
336,33.6,286.3820468504181,945.7917463824778,14.795463393003795,0,0,52,388,480,0.8083333333333333,0.003005002799445873
337,33.7,287.09722756032306,946.8627876505653,14.799598809474883,0,0,52,388,480,0.8083333333333333,0.0031351602383381328
338,33.800000000000004,287.81116478751903,947.9284737123123,14.803700858874848,0,0,52,388,480,0.8083333333333333,0.003268762951083365
339,33.9,288.52386969932263,948.9888313437508,14.807769841917448,0,8,60,388,488,0.7950819672131147,0.0034058120813330846
340,34.0,289.23535368320233,950.0438871870322,14.811806056163288,0,0,60,388,488,0.7950819672131147,0.003546278278375824
341,34.1,289.94562826935817,951.093667751097,14.815809796053587,0,0,60,388,488,0.7950819672131147,0.003690154276082012
342,34.2,290.654705057746,952.1381994123415,14.819781352943819,0,0,60,388,488,0.7950819672131147,0.003837420861740905
343,34.300000000000004,291.3625956494887,953.1775084152797,14.823721015137258,0,0,60,388,488,0.7950819672131147,0.003988055264678313
344,34.4,292.06931158257396,954.2116208732034,14.827629067918426,0,0,60,388,488,0.7950819672131147,0.004142031245511594
345,34.5,292.7748642717137,955.2405627688372,14.831505793586487,0,0,60,388,488,0.7950819672131147,0.004299319195121072
346,34.6,293.4792649522202,956.2643599549931,14.835351471488567,0,0,52,396,488,0.8114754098360656,0.004459886242656779
347,34.7,294.1825246277439,957.2830381552183,14.839166378053037,0,0,52,396,488,0.8114754098360656,0.004623696371869358
348,34.800000000000004,294.8846540217189,958.2966229644421,14.842950786822758,8,0,52,396,488,0.8114754098360656,0.0036085825430731584
349,34.9,295.5856635323637,959.30513984962,14.846704968488272,0,0,52,396,488,0.8114754098360656,0.0037435931852738157
350,35.0,296.2855631910959,960.3086141503718,14.850429190920963,0,8,60,396,496,0.7983870967741935,0.0038815994849705792
351,35.1,296.9843626242326,961.3070710796198,14.854123719206177,0,0,52,404,496,0.8145161290322581,0.004022570280176752
352,35.2,297.6820710178646,962.3005357242218,14.857788815676283,0,0,52,404,496,0.8145161290322581,0.004166497211484523
353,35.300000000000004,298.3786970858098,963.2890330456007,14.861424739943692,0,0,52,404,496,0.8145161290322581,0.004313361131060842
354,35.4,299.074249040566,964.2725878803728,14.865031748933788,0,0,52,404,496,0.8145161290322581,0.004463140349019262
355,35.5,299.7687345672074,965.2512249409708,14.868610096917797,0,0,52,404,496,0.8145161290322581,0.004615810686981853
356,35.6,300.46216080017524,966.224968816266,14.872160035545543,8,8,60,404,504,0.8015873015873016,0.0035510558221212036
357,35.7,301.1545343029357,967.1938439721848,14.875681813878101,0,0,60,404,504,0.8015873015873016,0.0036789525615384504
358,35.800000000000004,301.84586105048265,968.1578747523239,14.87917567842031,0,0,60,404,504,0.8015873015873016,0.0038095644096680994
359,35.9,302.5361464146766,969.1170853785623,14.882641873153139,0,0,60,404,504,0.8015873015873016,0.003942878744085601
360,36.0,303.22539515241215,970.0714999516695,14.886080639565872,0,4,64,404,508,0.7952755905511811,0.004078885022442709
361,36.1,303.9136113966131,971.021142451911,14.889492216688105,0,0,64,404,508,0.7952755905511811,0.0042175583909980436
362,36.2,304.60079865004957,971.9660367396516,14.89287684112152,8,0,56,412,508,0.8110236220472441,0.0032012778070533775
363,36.300000000000004,305.286959781974,972.9062065559533,14.896234747071423,0,8,64,412,516,0.7984496124031008,0.00331391592291256
364,36.4,305.9720970275597,973.8416755231735,14.899566166378008,0,0,64,412,516,0.7984496124031008,0.0034290612056367517
365,36.5,306.65621199012685,974.7724671455577,14.902871328547343,0,0,64,412,516,0.7984496124031008,0.0035467214357546794
366,36.6,307.3393056461217,975.6986048098299,14.906150460782042,0,0,64,412,516,0.7984496124031008,0.003666895121498818
367,36.7,308.02137835281184,976.6201117857806,14.909403788011607,0,0,64,412,516,0.7984496124031008,0.0037895787667339407
368,36.800000000000004,308.70242985864235,977.5370112268517,14.912631532922413,0,8,64,420,524,0.8015267175572519,0.003914775634933755
369,36.9,309.3824593161863,978.4493261707174,14.915833915987324,0,0,64,420,524,0.8015267175572519,0.004042461630760786
370,37.0,310.0614652976116,979.3570795398641,14.919011155494909,0,0,64,420,524,0.8015267175572519,0.004172635139283799
371,37.1,310.73944581256876,980.2602941421646,14.922163467578248,4,0,64,420,524,0.8015267175572519,0.003690563187996326
372,37.2,311.4163983283946,981.1589926714537,14.925291066243318,0,0,64,420,524,0.8015267175572519,0.0038128089581659194
373,37.300000000000004,312.0923197925115,982.0531977080964,14.928394163396916,0,0,64,420,524,0.8015267175572519,0.003937484699786895
374,37.4,312.7672066568914,982.942931719556,14.931472968874143,0,8,72,420,532,0.7894736842105263,0.004064588434689388
375,37.5,313.4410549044419,983.8282170609582,14.934527690465398,0,0,64,428,532,0.8045112781954887,0.004194090902780665
376,37.6,314.1138600771608,984.7090759756534,14.937558533942903,8,0,64,428,532,0.8045112781954887,0.00308947989466687
377,37.7,314.78561730589865,985.5855305957753,14.940565703086735,0,0,64,428,532,0.8045112781954887,0.0031984793892493317
378,37.800000000000004,315.4563213415599,986.4576029427961,14.943549399710356,0,0,64,428,532,0.8045112781954887,0.0033098161558421145
379,37.9,316.12596658756433,987.3253149280824,14.946509823685638,0,0,64,428,532,0.8045112781954887,0.003423482579685541
380,38.0,316.7945471333905,988.188688353442,14.949447172967384,0,0,64,428,532,0.8045112781954887,0.0035394690898289454
381,38.1,317.4620567890131,989.0477449116748,14.952361643617339,0,0,56,436,532,0.8195488721804511,0.0036577641792369707
382,38.2,318.12848912004733,989.9025061871164,14.955253429827685,0,0,56,436,532,0.8195488721804511,0.0037783544297618483
383,38.300000000000004,318.7938374834092,990.7529936561807,14.958122723944035,0,0,56,436,532,0.8195488721804511,0.0039012245419127556
384,38.400000000000006,319.4580950633006,991.5992286878998,14.960969716487913,0,0,52,440,532,0.8270676691729323,0.004026357369333687
385,38.5,320.1212549073298,992.4412325444604,14.96379459617874,0,0,52,440,532,0.8270676691729323,0.0041537339578813556
386,38.6,320.78330996257637,993.279026381738,14.966597549955319,0,0,52,440,532,0.8270676691729323,0.0042833335891748646
387,38.7,321.44425311141526,994.1126312498293,14.969378762996826,0,0,52,440,532,0.8270676691729323,0.004415133828469107
388,38.800000000000004,322.1040772069147,994.9420680935801,14.972138418743334,8,0,44,448,532,0.8421052631578947,0.0033653567454671436
389,38.900000000000006,322.76277510763083,995.7673577531123,14.97487669891586,0,0,44,448,532,0.8421052631578947,0.0034776715093235346
390,39.0,323.4203397116212,996.5885209643467,14.97759378353594,0,0,44,448,532,0.8421052631578947,0.0035920947725109633
391,39.1,324.07676398951173,997.405578359525,14.980289850944782,8,0,44,448,532,0.8421052631578947,0.0026040976560724564
392,39.2,324.73204101645285,998.2185504677274,14.982965077821955,0,0,44,448,532,0.8421052631578947,0.0026974413972978162
393,39.300000000000004,325.3861640028108,999.0274577153887,14.985619639203676,0,8,52,448,540,0.8296296296296296,0.002792807938410144
394,39.400000000000006,326.0391263234483,999.832320426812,14.988253708500677,0,8,60,448,548,0.8175182481751825,0.002890184454819693
395,39.5,326.69092154545547,1000.6331588246777,14.990867457515684,0,0,60,448,548,0.8175182481751825,0.002989554780766196
396,39.6,327.34154345420615,1001.4299930305543,14.99346105646051,0,0,60,448,548,0.8175182481751825,0.0030909179074719846
397,39.7,327.9909860776178,1002.2228430654015,14.996034673972797,0,0,60,448,548,0.8175182481751825,0.0031942636875141074
398,39.800000000000004,328.63924370851396,1003.0117288500745,14.998588477132387,0,0,60,448,548,0.8175182481751825,0.003299580610951321
399,39.900000000000006,329.2863109249913,1003.7966702058242,15.001122631477383,0,0,52,456,548,0.8321167883211679,0.0034068558436978406
400,40.0,329.9321826087106,1004.577686854795,15.003637301019875,0,0,52,456,548,0.8321167883211679,0.0035160752682828304
401,40.1,330.5768539610426,1005.3547984205212,15.006132648261374,0,0,52,456,548,0.8321167883211679,0.0036272235267703515
402,40.2,331.22032051701456,1006.1280244284184,15.008608834207953,0,0,52,456,548,0.8321167883211679,0.003740284065610132
403,40.300000000000004,331.862578157014,1006.8973843062763,15.011066018385112,0,0,52,456,548,0.8321167883211679,0.003855239182186752
404,40.400000000000006,332.5036231162246,1007.662897384745,15.013504358852396,0,0,52,456,548,0.8321167883211679,0.003972070072833953
405,40.5,333.1434519917808,1008.4245828978212,15.015924012217766,4,0,44,464,548,0.8467153284671532,0.003567794226480643
406,40.6,333.78206174764364,1009.1824599833321,15.018325133651729,0,0,44,464,548,0.8467153284671532,0.0036759639147453047
407,40.7,334.4194497172159,1009.9365476834155,15.02070787690127,0,0,44,464,548,0.8467153284671532,0.0037859431504413074
408,40.800000000000004,335.0556136037268,1010.6868649449985,15.023072394303567,8,0,44,464,548,0.8467153284671532,0.0027951252776968593
409,40.900000000000006,335.6905514784347,1011.4334306202734,15.025418836799524,0,0,40,468,548,0.8540145985401459,0.00288715628438185
410,41.0,336.3242617767066,1012.176263467172,15.02774735394712,0,0,40,468,548,0.8540145985401459,0.0029809417590746486
411,41.1,336.9567432920502,1012.9153821498362,15.030058093934594,0,4,44,468,552,0.8478260869565217,0.0030764787513606296
412,41.2,337.5879951681867,1013.650805239087,15.032351203593466,8,0,36,476,552,0.8623188405797102,0.0021523342148678797
413,41.300000000000004,338.21801688926257,1014.3825512128916,15.034626828411419,0,0,36,476,552,0.8623188405797102,0.0022279762232762824
414,41.400000000000006,338.84680826831413,1015.1106384568271,15.036885112545036,0,0,36,476,552,0.8623188405797102,0.0023053274203401995
415,41.5,339.4743694341064,1015.8350852645431,15.039126198832419,0,16,52,476,568,0.8380281690140845,0.002384408150127762
416,41.6,340.1007008164787,1016.5559098382203,15.041350228805666,0,0,52,476,568,0.8380281690140845,0.0024651903234000475
417,41.7,340.7258031303379,1017.2731302890293,15.043557342703252,0,0,44,484,568,0.852112676056338,0.0025476905319702955
418,41.800000000000004,341.3496773584472,1017.986764637584,15.045747679482297,0,0,44,484,568,0.852112676056338,0.0026319094780631446
419,41.900000000000006,341.9723247331639,1018.6968308143961,15.047921376830729,0,0,44,484,568,0.852112676056338,0.0027178467549829216
420,42.0,342.59374671728585,1019.403346660324,15.050078571179352,0,0,44,484,568,0.852112676056338,0.002805500845372603
421,42.1,343.2139449841668,1020.1063299270226,15.052219397713822,0,0,44,484,568,0.852112676056338,0.0028948691213184835
422,42.2,343.8329213972653,1020.8057982773876,15.054343990386542,0,0,44,484,568,0.852112676056338,0.002985947846310383
423,42.300000000000004,344.45067798929045,1021.5017692860004,15.056452481928462,0,8,44,492,576,0.8541666666666666,0.0030787407521259713
424,42.400000000000006,345.06721694110746,1022.1942604395706,15.058545003860806,0,0,44,492,576,0.8541666666666666,0.003173225727375398
425,42.5,345.68254056056287,1022.8832891373727,15.060621686506718,0,0,44,492,576,0.8541666666666666,0.003269403440340721
426,42.6,346.29665126138667,1023.5688726916858,15.062682659002837,0,8,52,492,584,0.8424657534246576,0.003367273873125428
427,42.7,346.9095515423214,1024.2510283282274,15.064728049310789,0,8,60,492,592,0.831081081081081,0.0034668209205040747
428,42.800000000000004,347.5212439666251,1024.929773186586,15.066757984228618,0,0,60,492,592,0.831081081081081,0.0035680255877783285
429,42.900000000000006,348.13173114208354,1025.6051243206532,15.068772589402133,0,0,60,492,592,0.831081081081081,0.0036708843511511595
430,43.0,348.74101570166283,1026.2770986990502,15.070771989336192,0,0,60,492,592,0.831081081081081,0.0037753849230682777
431,43.1,349.34910028492084,1026.9457132055547,15.07275630740591,0,0,60,492,592,0.831081081081081,0.0038815140098781504
432,43.2,349.95598752028803,1027.610984639527,15.074725665867808,0,0,60,492,592,0.831081081081081,0.0039892573320345626
433,43.300000000000004,350.56168000831565,1028.2729297163294,15.076680185870872,0,0,60,492,592,0.831081081081081,0.00409859964596387
434,43.400000000000006,351.1661803059793,1028.9315650677477,15.078619987467555,0,0,60,492,592,0.831081081081081,0.004209524767547552
435,43.5,351.76949091211327,1029.5869072424089,15.0805451896247,0,0,60,492,592,0.831081081081081,0.004322015597165275
436,43.6,352.3716142540394,1030.2389727061968,15.082455910234405,8,0,60,492,592,0.831081081081081,0.003433102573359226
437,43.7,352.9725526754417,1030.8877778426659,15.084352266124782,0,0,60,492,592,0.831081081081081,0.0035287842620804082
438,43.800000000000004,353.5723084255262,1031.5333389534528,15.086234373070678,8,0,60,492,592,0.831081081081081,0.0025923451413924037
439,43.900000000000006,354.17088364949257,1032.1756722586854,15.088102345804293,0,8,68,492,600,0.82,0.002672442168283797
440,44.0,354.7682803803325,1032.8147938973918,15.089956298025742,0,0,68,492,600,0.82,0.002754042784165795
441,44.1,355.364500531961,1033.450719927905,15.091796342413515,0,0,68,492,600,0.82,0.0028371501165841005
442,44.2,355.95954589366795,1034.0834663282656,15.093622590634878,0,0,60,500,600,0.8333333333333334,0.002921758964261677
443,44.300000000000004,356.55341812587756,1034.7130489966241,15.095435153356183,0,0,52,508,600,0.8466666666666667,0.003007863150985252
444,44.400000000000006,357.1461187571838,1035.3394837516412,15.097234140253097,0,0,52,508,600,0.8466666666666667,0.003095455536118452
445,44.5,357.7376491826258,1035.9627863328828,15.099019660020744,0,0,52,508,600,0.8466666666666667,0.0031845280269004054
446,44.6,358.32801066315733,1036.5829724012183,15.100791820383773,0,8,60,508,608,0.8355263157894737,0.0032750794775889434
447,44.7,358.91720432625647,1037.2000575392124,15.102550728106324,0,0,60,508,608,0.8355263157894737,0.0033670848556490553
448,44.800000000000004,359.50523116761457,1037.8140572515163,15.10429648900192,0,0,60,508,608,0.8355263157894737,0.003460540552673047
449,44.900000000000006,360.0920920538392,1038.4249869652588,15.106029207943255,0,0,60,508,608,0.8355263157894737,0.003555434828471588
450,45.0,360.6777877260972,1039.0328620304324,15.107748988871917,0,0,60,508,608,0.8355263157894737,0.0036517550775351628
451,45.1,361.2623188046231,1039.6376977202804,15.10945593480799,0,0,60,508,608,0.8355263157894737,0.003749487850955243
452,45.2,361.8456857940131,1040.2395092316788,15.111150147859584,0,0,60,508,608,0.8355263157894737,0.003848618879721497
453,45.300000000000004,362.4278890892222,1040.8383116855205,15.112831729232271,0,0,60,508,608,0.8355263157894737,0.003949133099320389
454,45.400000000000006,363.0089289821814,1041.4341201270931,15.114500779238414,0,0,60,508,608,0.8355263157894737,0.004051014675557557
455,45.5,363.5888056689481,1042.0269495264574,15.116157397306418,0,0,60,508,608,0.8355263157894737,0.004154247031523626
456,45.6,364.1675192573082,1042.616814778825,15.117801681989876,0,0,60,508,608,0.8355263157894737,0.004258812875620851
457,45.7,364.74506977474186,1043.203730704931,15.11943373097662,0,0,60,508,608,0.8355263157894737,0.004364694230566017
458,45.800000000000004,365.32145717667345,1043.7877120514063,15.121053641097681,0,0,60,508,608,0.8355263157894737,0.004471872463283377
459,45.900000000000006,365.8966813549215,1044.368773491149,15.122661508336146,0,0,60,508,608,0.8355263157894737,0.0045803283156001335
460,46.0,366.4707421462727,1044.9469296236934,15.12425742783592,0,0,56,512,608,0.8421052631578947,0.0046900419356561
461,46.1,367.0436393411022,1045.522194975575,15.125841493910396,0,0,56,512,608,0.8421052631578947,0.004800992909938503
462,46.2,367.61537269197044,1046.094584000697,15.127413800051022,0,0,56,512,608,0.8421052631578947,0.004913160295852622
463,46.300000000000004,368.1859419221254,1046.6641110806938,15.128974438935765,0,0,56,512,608,0.8421052631578947,0.00502652265473903
464,46.400000000000006,368.75534673385044,1047.2307905252903,15.130523502437496,0,0,40,528,608,0.868421052631579,0.0051410580852485135
465,46.5,369.323586816594,1047.7946365726636,15.132061081632251,4,0,40,528,608,0.868421052631579,0.004745044292797135
466,46.6,369.89066185483006,1048.3556633898006,15.133587266807423,0,0,40,528,608,0.868421052631579,0.004854267892811467
467,46.7,370.45657153559773,1048.9138850728516,15.135102147469832,0,8,48,528,616,0.8571428571428571,0.004964617365512367
468,46.800000000000004,371.0213155556761,1049.4693156474873,15.136605812353713,0,0,48,528,616,0.8571428571428571,0.005076056702098561
469,46.900000000000006,371.5848936283552,1050.0219690692497,15.138098349428601,8,0,48,528,616,0.8571428571428571,0.004184772037808173
