temperature,lambda,eta,seed,full_log_loss,memoryless_log_loss,random_log_loss,shuffled_log_loss,finite_history_log_loss,best_history_k,strongest_control_log_loss,relative_improvement,paired_future_jsd,random_residue_jsd,shuffled_residue_jsd,finite_history_jsd,mean_residue_norm,beats_memoryless,beats_random,beats_shuffled,beats_finite_history
0.15,0.6029,0.4,7,0.3085426596095787,5.58375549602242,7.799570359272171,6.200276904719259,0.6719817297323661,2,0.6719817297323661,0.540846654071289,0.2865326942155346,0.3425212391946221,0.29635849299862776,0.0299763357620177,1.7044507829909035,True,True,True,True
0.15,0.7286,0.025,0,0.16393799061299102,0.7281012949594314,2.712002422282394,1.0880876966218758,0.252031222889256,8,0.252031222889256,0.34953301129270664,0.09137856383403328,0.22059907368472645,0.09629562241006967,0.003805968927030688,0.1494606848820796,True,True,True,True
0.15,0.7286,0.025,1,0.24107765529412134,0.7972335538975651,2.7452510831551113,1.7839748406775262,0.2556435877460641,32,0.2556435877460641,0.05697749973064608,0.1463620306141741,0.2226604972053396,0.13288915355378553,0.0020216650624589015,0.17145498223443922,True,True,True,True
0.15,0.7286,0.025,2,0.029054996626558496,0.8272480805337028,3.014561855401632,2.1951391502943967,0.10652672923097448,32,0.10652672923097448,0.7272515843083798,0.18362784275088634,0.2579695649515081,0.2364712186094611,0.002102113810912886,0.24798654859087033,True,True,True,True
0.15,0.7286,0.025,3,0.4241692924035592,1.7191056078086815,3.4102195928625707,3.0485153691044156,0.5972677424602837,32,0.5972677424602837,0.28981717536542656,0.11756965971788487,0.21531929631737692,0.19423663701043167,0.005529109688785345,0.13437580636693752,True,True,True,True
0.15,0.7286,0.025,4,0.00159343410628655,0.25157312643968877,1.750287111720188,1.2629001263928095,0.0014304144469750694,8,0.0014304144469750694,-0.11396673156945666,0.07942568330447784,0.196270063027854,0.23300476105043755,4.183042255673568e-05,0.23646965731985606,True,True,True,False
0.15,0.7286,0.025,5,0.36630738610456526,1.4708988934396063,2.9396270956165678,1.907899077097672,0.5299940682821471,32,0.5299940682821471,0.30884625314418007,0.09037299967062612,0.17801197099645624,0.12588815945429074,0.005179714038961513,0.14684798812074323,True,True,True,True
0.15,0.7286,0.025,6,0.03384248528152249,0.2370193173557772,2.1847802758013,1.1939193703581543,0.032345361322640084,32,0.032345361322640084,-0.04628558462985842,0.028120764381152505,0.16060739223494963,0.15492191507842534,6.357501672401941e-05,0.18853239512472023,True,True,True,False
0.15,0.7286,0.025,7,0.25949226730502023,4.208564315030168,7.694472572922711,5.1486385610550425,0.40864139713678294,32,0.40864139713678294,0.3649878129744124,0.35616823394255565,0.36587382302023364,0.31021174583036093,0.00495358276196809,0.15104142959366776,True,True,True,True
0.15,0.7286,0.1,0,0.23096396869977373,1.201987004264804,2.548754487723658,1.4587632224496685,0.45980341422200516,8,0.45980341422200516,0.49768974836655244,0.09803680015698375,0.22039305872998763,0.12272781953242366,0.00788849566051057,0.6000697136207985,True,True,True,True
0.15,0.7286,0.1,1,0.2510623882324462,0.787452100878126,2.100203423451337,1.4714570326582592,0.2538755031694271,32,0.2538755031694271,0.011080686800661972,0.14581027557353876,0.21573395324947842,0.12545385537084336,0.0020101821520111256,0.6964349722765553,True,True,True,True
0.15,0.7286,0.1,2,0.0021721133205223645,0.8771918061385536,2.736983769235052,2.208478499444776,0.001974159622389533,32,0.001974159622389533,-0.10027238724152768,0.21975517540819972,0.2669915571510147,0.2761434237829794,5.754116887214757e-05,1.1168726296278686,True,True,True,False
0.15,0.7286,0.1,3,0.4289679766079915,2.680241613617688,3.4154311380314613,3.256061015064069,0.45294751325505034,8,0.45294751325505034,0.052941093493886066,0.10265615815681034,0.20324703900159874,0.18148013766842092,0.006112738602401685,0.5164878882479531,True,True,True,True
0.15,0.7286,0.1,4,0.4982012816080158,2.471102896851896,4.665975734596082,4.657765143928074,0.5034467965590483,8,0.5034467965590483,0.010419204148054004,0.16068821028084698,0.23855312336589793,0.22770605843986946,0.006395188324933924,0.5357109379914791,True,True,True,True
0.15,0.7286,0.1,5,0.32214949990115316,1.4647733791223239,2.3157000356070685,2.1250740783940856,0.39888030070534375,32,0.39888030070534375,0.1923654807432375,0.08203730729145678,0.1690689843250875,0.12317909397127777,0.003693098891772537,0.606238751023091,True,True,True,True
0.15,0.7286,0.1,6,0.03823479204155866,0.23701931735577714,1.1747465179320389,1.9673586324721832,0.15456281050427428,1,0.15456281050427428,0.7526261853235302,0.02818251760930952,0.1474627551600664,0.17152143041895532,0.0004199254675543554,0.7529642909159056,True,True,True,True
0.15,0.7286,0.1,7,0.39960921420677314,5.809039753839499,7.185715048631475,6.424918443528193,0.6040002055783346,4,0.6040002055783346,0.3383955659019281,0.25921813921073633,0.3140806724374012,0.2876006979610002,0.021643145614175685,0.5608413857973888,True,True,True,True
0.15,0.7286,0.175,0,0.2739953106759473,1.5366879679624061,3.474397775574869,1.6101316181628318,0.43262295447071986,32,0.43262295447071986,0.3666648802508434,0.1165912390213754,0.2333796717896589,0.11450442918981289,0.0061651872656459114,1.038399412590301,True,True,True,True
0.15,0.7286,0.175,1,0.29779258622189625,0.8641207051357406,2.566978186617996,1.6259987668044296,0.30829226114678576,16,0.30829226114678576,0.03405753646177434,0.1414365195735296,0.22340518781023466,0.14520533907578795,0.00179310116936422,1.2012437377860838,True,True,True,True
0.15,0.7286,0.175,2,0.16998913768590265,1.0519225907803869,3.3484451418264527,2.220703689365548,0.16889036609165123,32,0.16889036609165123,-0.0065058275358060216,0.1820756740593933,0.26319640740488615,0.23764901335996128,0.0010005347514715015,1.5997763622238121,True,True,True,False
0.15,0.7286,0.175,3,0.47387693007347065,1.7664255807041462,3.5317674270395853,3.0825888072539516,0.49883766356989556,32,0.49883766356989556,0.05003778848171815,0.12021958324420241,0.24095844157446977,0.20673171674675714,0.0051728124137054065,0.954234504749764,True,True,True,True
0.15,0.7286,0.175,4,0.5561014218411507,2.4054126355431,4.452509609970798,4.532819394742351,0.6417198340987013,32,0.6417198340987013,0.1334202368511829,0.16106853216083314,0.25090103245730894,0.22349882997676182,0.006296258651238837,0.9508654796690272,True,True,True,True
0.15,0.7286,0.175,5,0.3653256578093083,1.5228168364287942,4.445605947551685,3.1287442212799923,0.45227490207794213,32,0.45227490207794213,0.19224866086787532,0.10934642654326589,0.20825915301928832,0.16980073319857503,0.0043715900513738425,1.0141034065229542,True,True,True,True
0.15,0.7286,0.175,6,0.001097421231772626,0.08380986732966164,1.554925973311988,1.1748331099011924,0.0,1,0.0,-1097421231.772626,0.02822419972326006,0.14878984688482408,0.15331424726200862,0.00038024786763029623,1.3177774691828812,True,True,True,False
0.15,0.7286,0.175,7,0.41466303860559967,5.030125114127754,7.219621272202861,6.085848058580781,0.6465675719425761,8,0.6465675719425761,0.35867022009815963,0.24360599076321832,0.2979348375011302,0.2876819296105591,0.011447094462865905,0.9678258249514657,True,True,True,True
0.15,0.7286,0.25,0,0.23831616835189975,0.8225391937266012,2.190635524664901,1.1299256337775725,0.24836402204732974,8,0.24836402204732974,0.04045615630075119,0.09564284170791834,0.21467948949328466,0.11014716247086354,0.002162134497445793,1.493066301961034,True,True,True,True
0.15,0.7286,0.25,1,0.2274842366740167,0.860656544354318,2.3629121784042852,1.3411987387334088,0.23855808926010272,16,0.23855808926010272,0.04641994166046516,0.14826837876728544,0.2156261023761119,0.12817160565988236,0.001785321530016824,1.744582917106162,True,True,True,True
0.15,0.7286,0.25,2,0.24942680814009982,3.21059040711029,4.2272566766309625,3.769021913749662,0.35299894353468636,4,0.35299894353468636,0.2934063608165143,0.18118711407832677,0.2534170103449838,0.22892505370100266,0.012643274398252944,1.5597636322528934,True,True,True,True
0.15,0.7286,0.25,3,0.46758334624516223,1.0396648582619548,3.134342558462078,2.7410208429546725,0.48034565339426094,16,0.48034565339426094,0.02656900725324891,0.10688290430113842,0.2178874147488283,0.20280879797614826,0.004630204260951608,1.368437016558033,True,True,True,True
0.15,0.7286,0.25,4,0.49187248847125525,2.0658570504135683,4.587636248628913,3.9643157831358797,0.5741884961011953,16,0.5741884961011953,0.14336060054995006,0.15152695641745312,0.23232234713076053,0.23078677508937867,0.004602828363798456,1.41795558056946,True,True,True,True
0.15,0.7286,0.25,5,0.28398735506138034,0.7817995963280171,2.4060760333466087,1.5858436997106,0.2903226905401748,32,0.2903226905401748,0.02182170283351574,0.06366372570717829,0.15687525843183403,0.11318618280481464,0.0029257123639284824,1.4889181506597147,True,True,True,True
0.15,0.7286,0.25,6,0.0011425369860332585,0.08380986732966164,1.5089098343850518,1.1485576202070105,0.0,1,0.0,-1142536986.0332584,0.028245437176204924,0.15256753274411924,0.159142406272235,0.0003958790293778607,1.8825392416898303,True,True,True,False
0.15,0.7286,0.25,7,0.4150238449236631,4.893617013567328,5.868928316815473,5.096083840475956,0.6961940805705511,4,0.6961940805705511,0.4038676045858662,0.22774524413216962,0.2686032356175173,0.25529077284695184,0.02277486308371016,1.3612581718482435,True,True,True,True
0.15,0.7286,0.325,0,0.2610433424831187,0.6339901700929578,2.356495628835996,1.2720766236892567,0.349991672318515,32,0.349991672318515,0.25414413219080134,0.091897743632222,0.19420100779200103,0.11049603643751335,0.00408106793710308,1.8507043907807537,True,True,True,True
0.15,0.7286,0.325,1,0.25667191124171285,0.8638883850999627,2.6841649496354183,1.2299428311369134,0.26381283734571365,8,0.26381283734571365,0.02706815246690581,0.14840981813845153,0.22275175274019005,0.1347168608338968,0.002127491660753178,2.179399294359924,True,True,True,True
0.15,0.7286,0.325,2,0.0022186780335478025,0.8771918061385536,2.7375649498717323,2.3919040919453147,0.001974159622389533,2,0.001974159622389533,-0.12385949362205217,0.2196761665226435,0.2794490169017771,0.2850798601805967,6.83762300235498e-05,3.6298360463052264,True,True,True,False
0.15,0.7286,0.325,3,0.4886596005935483,1.8632253531533571,3.4578096707465216,3.0311063289665947,0.725459705488996,32,0.725459705488996,0.32641386296683783,0.1223364780196448,0.21309079631613875,0.1982726885615954,0.011836041598856376,1.80042671612539,True,True,True,True
0.15,0.7286,0.325,4,0.3972190566958279,2.008946917283556,4.842197846159196,3.8856491407946523,0.4762197105472058,8,0.4762197105472058,0.16589118867129896,0.1567099376014692,0.2528717955883417,0.23625839406283752,0.00693595323598186,1.7950173867030812,True,True,True,True
0.15,0.7286,0.325,5,0.3152107466967108,1.2173618672191793,2.5035818338076177,2.3101929047647047,0.32863126012044214,32,0.32863126012044214,0.04083760448964223,0.07180588202796856,0.15940707490939918,0.12880037152216559,0.002862385438952544,1.9680871073270971,True,True,True,True
0.15,0.7286,0.325,6,0.021854284542677575,0.09562418310293416,1.233562782402401,1.6435072941544087,0.0852610454979513,1,0.0852610454979513,0.7436779667075195,0.02858777796349844,0.1401780951028441,0.174231711442712,0.0017164916597669617,2.436757358436822,True,True,True,True
0.15,0.7286,0.325,7,0.36451119066658777,6.1756041808273086,7.157357625804384,6.428128758116015,0.4678195990292295,8,0.4678195990292295,0.2208295859707814,0.2568851178874085,0.2958813844907914,0.27247090776965815,0.005757483320444802,1.8661622983903927,True,True,True,True
0.15,0.7286,0.4,0,0.2786046188086416,1.4353829411629666,2.5389840525300795,1.7843441911548925,0.4350123654549367,32,0.4350123654549367,0.3595478176412838,0.11605391065950295,0.21615807853338143,0.1322133949441411,0.005667044105267054,2.3380118847014097,True,True,True,True
0.15,0.7286,0.4,1,0.25047970465566766,1.0654260622897642,3.44053489412941,2.7124484541737623,0.2632702286352483,32,0.2632702286352483,0.04858325244705683,0.15568979178486383,0.2361539951183864,0.14823122324863983,0.001842313637330295,2.7049294891104734,True,True,True,True
0.15,0.7286,0.4,2,0.0653568873818436,0.8804577160653078,2.6141202402663795,2.4575686417483387,0.06123362767312624,32,0.06123362767312624,-0.06733652513171198,0.21364042778829204,0.27548211221606633,0.28043178614267267,0.000295455142098133,4.28464198110206,True,True,True,False
0.15,0.7286,0.4,3,0.4492090901670381,2.138767247210766,3.4754311227958605,3.0681261911551627,0.6247410934891655,8,0.6247410934891655,0.28096759625941203,0.11993853717498272,0.21393686208323423,0.20716090403728263,0.010403143558366936,2.1322515233450186,True,True,True,True
0.15,0.7286,0.4,4,0.0016558044153451418,0.25157312643968877,1.6086875727126182,1.1223965273846106,0.0014661976174583748,8,0.0014661976174583748,-0.12931871913381413,0.07932485224329278,0.22129589658791965,0.21829342792640472,4.072321479529359e-05,3.772158369379434,True,True,True,False
0.15,0.7286,0.4,5,0.2788225042793328,1.0931548518919043,2.0589940288151594,1.915357438187525,0.27989952597086787,32,0.27989952597086787,0.0038478868008056575,0.06748857091533604,0.15107644232337422,0.12687833104436394,0.0030621553468046614,2.404575259002341,True,True,True,True
0.15,0.7286,0.4,6,0.0011070363519274937,0.08380986732966164,1.6775977620431497,1.52889335876966,0.0009769270107941547,8,0.0009769270107941547,-0.1331822538385664,0.028213632943519324,0.16115561290355038,0.16623302050159525,4.43317046380933e-05,3.0120627867037273,True,True,True,False
0.15,0.7286,0.4,7,0.46526435449704,2.824237472073313,4.329522469488118,3.829460888200597,0.5454261837487469,32,0.5454261837487469,0.14697099559971577,0.20824742691377188,0.24727783686770322,0.23222827371083288,0.004666620390409371,2.1766720705795106,True,True,True,True
0.15,0.8543,0.025,0,0.20747074630369078,0.6367712127341435,2.110015126768182,0.9154309080597487,0.22162147672478835,32,0.22162147672478835,0.06385089852401843,0.08994880346659644,0.2141336435076397,0.08735425258891386,0.0017893598522321222,0.25850963544442696,True,True,True,True
0.15,0.8543,0.025,1,0.2509107854366856,0.7995389386880766,2.9636160521056403,1.5376583789226939,0.2610088513572159,32,0.2610088513572159,0.038688595685631086,0.14941239271580922,0.23551898469643262,0.1221720804470249,0.0022164753979444364,0.30775853048360097,True,True,True,True
0.15,0.8543,0.025,2,0.08412811920928522,0.5138699294757617,2.621479370218667,2.102469944159337,0.0845228476927221,32,0.0845228476927221,0.004670080270744038,0.10144455254524017,0.191943915962383,0.1924080622648757,0.0004230595722840737,0.33410243419246816,True,True,True,True
0.15,0.8543,0.025,3,0.48476237814727485,1.4989636420736592,3.469345109866722,3.4095048427473533,0.66482606325573,32,0.66482606325573,0.27084330031626996,0.11833508690223764,0.23865950780321324,0.21149427166542947,0.00833826922257917,0.21416345523099345,True,True,True,True
0.15,0.8543,0.025,4,0.39165858134489123,2.1107377895915076,4.099647341154926,4.1771646174994945,0.44257311893361523,8,0.44257311893361523,0.11504209227935744,0.14836372908942716,0.2527727545141433,0.25171227066086277,0.012018074497804126,0.24570551900090074,True,True,True,True
0.15,0.8543,0.025,5,0.29591536195300755,1.111125923662195,2.4080540304292803,2.5131678784144045,0.29733035581014033,32,0.29733035581014033,0.0047589956070154035,0.06129472413750483,0.17658675761367723,0.12616340275988985,0.0030703568872838638,0.2684200711741585,True,True,True,True
0.15,0.8543,0.025,6,0.018815025748997564,0.16041459234271938,2.0816078582892357,1.1358016692633979,0.020347925838757257,8,0.020347925838757257,0.0753344641565351,0.02814303823854962,0.17406396954865633,0.14586066889538746,6.905548628798791e-05,0.3469370827949825,True,True,True,True
0.15,0.8543,0.025,7,0.3670900391369414,5.074257838171729,6.262139701499519,5.759755828607967,0.5971181428569783,32,0.5971181428569783,0.38523047151011325,0.22595762025062535,0.29708044149570284,0.25075751920431233,0.004840345213017306,0.22761370887797228,True,True,True,True
0.15,0.8543,0.1,0,0.1716849140439874,0.46070734901412796,1.8978428285563187,0.5882984706594502,0.18688762175620546,8,0.18688762175620546,0.08134678781481833,0.07768141210921642,0.1982585831865257,0.09059690219440507,0.003109920284628867,1.055455509950544,True,True,True,True
0.15,0.8543,0.1,1,0.21201208570590369,0.7640164670322197,2.647327343270439,0.9774794586837042,0.21984273752641045,32,0.21984273752641045,0.03561933365920739,0.14966952840882336,0.22615338109581995,0.11706799690480363,0.0016190956889643505,1.2363780677824445,True,True,True,True
0.15,0.8543,0.1,2,0.11050941388985112,0.9745161627451971,2.8597297824941865,2.6688894622223995,0.3842499934829165,2,0.3842499934829165,0.7124023011993511,0.20808968392215038,0.2611458273766389,0.26431105058005055,0.023531680822196494,1.82124780650808,True,True,True,True
0.15,0.8543,0.1,3,0.42475895515265283,2.3023968080279147,3.9948751657167376,3.5377829665874794,0.5152396108535163,32,0.5152396108535163,0.1756088891360244,0.12285807122880196,0.2259125460956639,0.2113704596063432,0.006031644047257032,0.8759294712361061,True,True,True,True
0.15,0.8543,0.1,4,0.0013889216795121106,0.25157312643968877,1.468399380716657,1.2762429944259082,0.0012660255073831588,32,0.0012660255073831588,-0.09707242975141553,0.07987540153357661,0.20312984388592106,0.22808810664963491,3.4320564514065576e-05,1.7512000930873304,True,True,True,False
0.15,0.8543,0.1,5,0.25192651964396257,0.7791088854901711,2.739063206884183,2.12874342980095,0.24822062579780843,32,0.24822062579780843,-0.014929838462226834,0.06574130257811722,0.17572293406713801,0.1389516446925273,0.0024092932340867308,1.053569946547415,True,True,True,False
0.15,0.8543,0.1,6,0.019355660887540916,0.1604145923427194,1.4898094876962886,1.9015411757818697,0.020609405731517,4,0.020609405731517,0.06083362423491868,0.02821083896423351,0.15221733653144282,0.17966247926561787,5.712099407428485e-05,1.3877270931625383,True,True,True,True
0.15,0.8543,0.1,7,0.32740232176931067,7.095978483982726,7.8724663434539615,6.784729146549395,0.405792441766371,32,0.405792441766371,0.19317787107082765,0.2680843563802636,0.31213646203890866,0.2929142196392487,0.004594274167499483,0.950730045593481,True,True,True,True
0.15,0.8543,0.175,0,0.14964629761487697,0.40401282800636573,2.8433314500867515,0.5266543495636762,0.14639577880052945,16,0.14639577880052945,-0.02220363757056469,0.07675346968754398,0.21237533631878158,0.0731846768309617,0.0010976039571902797,1.9276864091218435,True,True,True,False
0.15,0.8543,0.175,1,0.24697311024568475,0.7570348276119445,2.7376019426285176,1.5708056572176692,0.24915231823912037,32,0.24915231823912037,0.008746488930294295,0.14533657408148715,0.2266523672534011,0.13533786617264074,0.0017543690640079795,2.138831561292278,True,True,True,True
0.15,0.8543,0.175,2,0.022021735389063296,0.25949259789573464,2.5816361523075786,2.4409171250896686,0.02374471128529394,8,0.02374471128529394,0.07256251194335439,0.06920085526169346,0.20155535459180784,0.20275473274719258,0.00020360275514947108,2.237329954609936,True,True,True,True
0.15,0.8543,0.175,3,0.42384783147657334,1.2188426822849248,3.632520108928461,3.4168539618221834,0.4398759435450487,32,0.4398759435450487,0.0364378009383773,0.12937157033978688,0.22491488427689627,0.22742407123616476,0.007721624405968972,1.5329977727779882,True,True,True,True
0.15,0.8543,0.175,4,0.4613755575216634,1.9699251141862388,4.068358810150465,4.650253392734937,0.546539212486006,32,0.546539212486006,0.1558235036365724,0.1530466374989585,0.23588545495087573,0.23083717910091286,0.0041322453233100485,1.5948896127739027,True,True,True,True
0.15,0.8543,0.175,5,0.2941828514580416,1.1332783671785824,2.655994975349484,2.1328107239601746,0.31877355550749426,32,0.31877355550749426,0.07714160608556035,0.072237706434909,0.1605507421649302,0.13803431259334706,0.0028480614225620893,1.8566489395659125,True,True,True,True
0.15,0.8543,0.175,6,0.020891525855082946,0.1604145923427194,2.5722077467135587,1.3522957352226839,0.07728140525213714,1,0.07728140525213714,0.729669436173908,0.028199728643672657,0.17600371054383718,0.1588314035819298,0.0003710284853399481,2.4285306120594035,True,True,True,True
0.15,0.8543,0.175,7,0.19004196048147676,9.449055398503798,8.761240293576233,7.592998578315719,0.34307943459428664,16,0.34307943459428664,0.4460700895516704,0.3259317615423395,0.33951270510860554,0.322695884492156,0.006025393794132901,1.857810012931841,True,True,True,True
0.15,0.8543,0.25,0,0.12806069611469792,0.4287256547718755,1.8546066377084125,0.4719709392478606,0.13138629483333858,16,0.13138629483333858,0.025311610490722253,0.08580695354201563,0.2061083945704767,0.0857743328573469,0.001628702718829854,2.6286354669158425,True,True,True,True
0.15,0.8543,0.25,1,0.21417514954033243,0.7768802078381952,2.528526836128135,1.2265356598289783,0.22249962146795324,8,0.22249962146795324,0.03741342062831236,0.14935100724110165,0.21782061074548978,0.1303763491318768,0.002965454738944944,3.074122114321401,True,True,True,True
0.15,0.8543,0.25,2,0.03846227570385061,0.9182413447396893,2.8420961155084696,2.358339099421957,0.039475135737677886,8,0.039475135737677886,0.025658177353916803,0.21459248795104952,0.26426366112704425,0.2747220743851609,0.0008217346822706612,4.808880369485758,True,True,True,True
0.15,0.8543,0.25,3,0.46425023179930996,2.6871863278374177,3.2974098489678663,3.6126680551446446,0.7134219860433904,32,0.7134219860433904,0.34926279133332705,0.12581512109070844,0.19825553740457483,0.21047145958408994,0.011070709986521203,2.1323256584843246,True,True,True,True
0.15,0.8543,0.25,4,0.414781125686626,3.058384428518758,5.389142160669254,4.849789181146127,0.5827855383281693,32,0.5827855383281693,0.28827828007451206,0.17505961596593264,0.24439495437526287,0.2487491806130096,0.005540495417032665,2.419474587500381,True,True,True,True
0.15,0.8543,0.25,5,0.3142696795386666,1.1662900084521977,2.8941749330106012,2.25597202431151,0.32241139655910095,32,0.32241139655910095,0.025252572047160617,0.07766769600207929,0.19102741418119076,0.1561165792862305,0.0027970579699144195,2.57804420885443,True,True,True,True
0.15,0.8543,0.25,6,0.000921466765697984,0.08380986732966164,2.1055346995127104,1.1382503107487236,0.0008469074146809474,8,0.0008469074146809474,-0.08803719240682889,0.02820634547633191,0.1599391375760172,0.1567475233191365,3.1962625608060036e-05,3.4717199200966915,True,True,True,False
0.15,0.8543,0.25,7,0.3812886228413766,5.346860193579152,6.322827962154235,6.1036554482551,0.5356203227748684,32,0.5356203227748684,0.28813637827248834,0.23415750815202824,0.27746813137284476,0.2587328167271376,0.006502819719282092,2.3776314982050493,True,True,True,True
0.15,0.8543,0.325,0,0.1118204244236335,0.38237017123672784,1.931796637233402,0.6541295119451405,0.1318267535984889,4,0.1318267535984889,0.1517622836695928,0.08059993732800969,0.2087283452728306,0.06859800350575333,0.005818922819104271,3.4774769727161545,True,True,True,True
0.15,0.8543,0.325,1,0.2860665014466318,1.0065960752028045,2.9095775587079036,1.5640249917053837,0.2964798978787173,32,0.2964798978787173,0.035123448525826745,0.1412151802738405,0.2219564132065907,0.13767897678451652,0.0021712929326772675,3.91454876297274,True,True,True,True
0.15,0.8543,0.325,2,0.03167324756792955,0.9523978764202493,2.9741373081847504,2.356496988935588,0.03240930765041693,32,0.03240930765041693,0.022711379410720173,0.2189933071461798,0.26973674736188225,0.26373754937404253,0.00023454871142832806,6.607521586541198,True,True,True,True
0.15,0.8543,0.325,3,0.4205511184322889,1.897721087450512,3.1307942735422256,4.192517809801593,0.43597005360701785,32,0.43597005360701785,0.03536695937521332,0.13593151187153418,0.2158387142413212,0.23709356744782914,0.0043366893049278914,2.8850382159759813,True,True,True,True
0.15,0.8543,0.325,4,0.4844430326724126,2.118554942083516,4.919163325474357,4.204882453522693,0.5600521113269741,32,0.5600521113269741,0.1350036489915467,0.1657942231669855,0.2620511028937582,0.24285231863557008,0.0045009484711729325,2.9551304718696,True,True,True,True
0.15,0.8543,0.325,5,0.27380889143453446,0.91695206118584,2.4445016872416767,1.7957911482564168,0.3438465585473381,4,0.3438465585473381,0.2036887250193647,0.06654762167363724,0.16126664075538794,0.11494666828725363,0.023569032794520665,3.419938699004596,True,True,True,True
0.15,0.8543,0.325,6,0.05316082032295589,0.3136240423688349,1.6215117039708231,1.5190328846312986,0.05345873740300991,8,0.05345873740300991,0.005572841681764952,0.028289148704869493,0.1419156422409983,0.1689301706953059,0.00014173647643911437,4.509190938784173,True,True,True,True
0.15,0.8543,0.325,7,0.4260529656670493,3.674541176476992,5.880418934440614,4.941373958222049,0.5884558774320081,32,0.5884558774320081,0.27598145926195344,0.21426761200059702,0.28787787629157807,0.23035435238993401,0.006223048428485378,2.6957273921813956,True,True,True,True
0.15,0.8543,0.4,0,0.17615448188637173,0.47674804289351086,2.4632564595066437,0.6352480651977798,0.18741035862770028,8,0.18741035862770028,0.06006005657184027,0.08555753681257815,0.2201429899369763,0.08152367754387779,0.0032472234851085363,4.188193070377684,True,True,True,True
0.15,0.8543,0.4,1,0.320234299056542,0.9655057834668352,3.3033383344236147,1.7771022027744063,0.4000224909737102,16,0.4000224909737102,0.19945926471022335,0.1417605712890323,0.2450097319785191,0.14305775179585364,0.0031615980441304366,4.600791936812659,True,True,True,True
0.15,0.8543,0.4,2,0.002001747523953168,0.8771918061385536,2.8011702529846234,1.9655317871093567,0.0017619652332768378,32,0.0017619652332768378,-0.1360879807091267,0.22022179541322887,0.2759626903977484,0.259311167436916,5.482620988361707e-05,8.292846913700664,True,True,True,False
0.15,0.8543,0.4,3,0.4173873184146215,1.884111047209839,3.5748218890558796,3.2089829262771254,0.5108215998274181,16,0.5108215998274181,0.1829098093039988,0.11210718949481574,0.21024607814008955,0.19074945966816895,0.004743261020078275,3.453954197214082,True,True,True,True
0.15,0.8543,0.4,4,0.49660005786778433,2.530262000377387,4.946735982010298,4.405951421762955,0.5165864807901827,32,0.5165864807901827,0.038689403740931494,0.147311824613721,0.2537198167641869,0.22495247541456045,0.0039085202141710485,3.645245561884282,True,True,True,True
0.15,0.8543,0.4,5,0.31022479428703675,1.153274259932812,2.4950835290909046,2.0744007055706666,0.38368153326867777,16,0.38368153326867777,0.1914523702922184,0.072663420793209,0.15859724711414666,0.13315985395382976,0.0029341549899209412,4.172012552799525,True,True,True,True
0.15,0.8543,0.4,6,0.02292648669088039,0.09562418310293416,1.6548589673444443,1.6033913500097223,0.0852610454979513,1,0.0852610454979513,0.7311024447685047,0.028580622766310654,0.1496348766515571,0.17480326064064908,0.002034448778288189,5.524311878092832,True,True,True,True
0.15,0.8543,0.4,7,0.2508685104777465,7.695951395670507,8.688048891184017,6.207533149840701,0.46965727426471615,32,0.46965727426471615,0.4658477059244956,0.2804484704886567,0.33754422907743764,0.2919938800473751,0.004956228014954271,4.097956684500434,True,True,True,True
0.15,0.98,0.025,0,0.06917109767533461,0.2998004741909813,2.467507636844908,0.3235323363324992,0.06866312461110695,32,0.06866312461110695,-0.007398047599853765,0.07512488601758235,0.23521601709506357,0.05670806211519718,0.0007939520369678846,1.9864846747915692,True,True,True,False
0.15,0.98,0.025,1,0.3097640075183738,0.8104249312703966,3.1440090996663765,1.4663208441059643,0.33522870269353344,32,0.33522870269353344,0.07596215649362073,0.14212032751557846,0.23305361849633469,0.15152860254226147,0.0034557561067179135,2.070994958999238,True,True,True,True
0.15,0.98,0.025,2,0.0018457063584090716,0.8771918061385536,3.0344875083674405,2.436861816478034,0.0016298863838257896,4,0.0016298863838257896,-0.13241412206702008,0.22061111667183336,0.26655989418447196,0.28990055970360296,4.7099426130292996e-05,3.7460294071206603,True,True,True,False
0.15,0.98,0.025,3,0.3866921829873297,1.8033263000796782,3.410475897604079,3.373422218835063,0.49967014622850237,32,0.49967014622850237,0.22610508971554028,0.14828376006350236,0.25926221050778064,0.2415681743102156,0.011181389782522215,1.3741463527286564,True,True,True,True
0.15,0.98,0.025,4,0.3909544688044748,1.5116752219112932,3.3429425324911284,4.195980543713265,0.4246943953185023,32,0.4246943953185023,0.0794451890252142,0.10321206863445054,0.20720776869864008,0.23895638751265086,0.007928251766230916,1.609074231507833,True,True,True,True
0.15,0.98,0.025,5,0.2552222601288807,0.535393377078546,1.9810218894757503,1.6748619931596098,0.26930731119114487,32,0.26930731119114487,0.052301034828820814,0.060946583271356006,0.17904025056275408,0.1307704643104157,0.00455709052083767,1.7684576358627535,True,True,True,True
0.15,0.98,0.025,6,0.035871900681395626,0.14190843406946727,0.9905405253464958,0.38341008342749255,0.036973145707528875,32,0.036973145707528875,0.029784996787790268,0.015363364811078197,0.12875689046424701,0.09012932597111006,8.821488574735534e-05,1.6044971163007042,True,True,True,True
