step,active_fraction,mean_mismatch,mean_residue,admissible_cells,activation_events,activation_fraction_of_admissible,inadmissible_update_count,inadmissible_update_fraction,inadmissible_activation_count,inadmissible_activation_fraction,traceability_failure_count,traceability_failure_fraction,trace_depth_mean
241,0.007568359375,0.017846567864735437,0.052431108488215,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
242,0.0087890625,0.01784093748471674,0.052346250528332854,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
243,0.01171875,0.017825368564527815,0.052408725523049524,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
244,0.01123046875,0.01781645568838789,0.05244616170531903,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
245,0.008544921875,0.017806536859212675,0.05234894618201584,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
246,0.009033203125,0.017800438110119353,0.05227711687644568,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
247,0.005615234375,0.017795484616574604,0.05203510742643122,23,0,0.0,0,0.0,0,0.0,0,0.0,0.0
248,0.00830078125,0.017798197241317565,0.05192979541466691,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
249,0.007080078125,0.01779408649090938,0.051764501366770244,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
250,0.0078125,0.01779496359524132,0.05163748135310253,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
251,0.0078125,0.01779913401017679,0.05151173153957152,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
252,0.008056640625,0.017801240121141943,0.05139944625542579,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
253,0.005126953125,0.017801914479143487,0.05114179944912154,21,0,0.0,0,0.0,0,0.0,0,0.0,0.0
254,0.008056640625,0.017791626731297562,0.05103321348588032,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
255,0.01025390625,0.017777252156330796,0.05103557666352152,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
256,0.009765625,0.017761567154764468,0.051013502146886304,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
257,0.005615234375,0.017762575112635348,0.05078412884416744,23,0,0.0,0,0.0,0,0.0,0,0.0,0.0
258,0.012451171875,0.01775047846247753,0.05089884614947576,51,0,0.0,0,0.0,0,0.0,0,0.0,0.0
259,0.01025390625,0.017749272121539303,0.05090255300048101,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
260,0.007568359375,0.01775138317143303,0.050771945439226196,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
261,0.008544921875,0.017755243560023788,0.05069147207858393,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
262,0.009765625,0.017752685815565005,0.05067283860779809,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
263,0.008056640625,0.017736186521305347,0.05056894225297011,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
264,0.008056640625,0.01773132620405064,0.05046608486169041,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
265,0.007080078125,0.01772939363052231,0.0503154279193235,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
266,0.009033203125,0.017720027272062535,0.05026393379638027,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
267,0.0087890625,0.01771820676808922,0.05020074758341647,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
268,0.007568359375,0.017719512585132803,0.0500771580763323,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
269,0.009765625,0.017717246554371527,0.05006466774556898,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
270,0.010009765625,0.017709097252909537,0.05006450934936329,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
271,0.010009765625,0.017701172650524538,0.050064352537119654,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
272,0.007568359375,0.017704363566334466,0.04994212698049846,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
273,0.006103515625,0.017700873641461737,0.04974788149194347,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0
274,0.007568359375,0.017691932488132757,0.04962882064577404,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
275,0.009521484375,0.017679640873558555,0.0496086066580663,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
276,0.00634765625,0.01767635081721078,0.049429903403985634,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
277,0.0107421875,0.017682045633124255,0.04947271374494577,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
278,0.010009765625,0.017689618423531894,0.04947847488874632,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
279,0.01025390625,0.0176937186261302,0.049496385452358856,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
280,0.009033203125,0.017686307933499304,0.04945308175408526,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
281,0.0078125,0.017669501482351874,0.049349175936544414,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
282,0.0078125,0.017671213068284432,0.04924630917717897,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
283,0.009765625,0.017671736944820608,0.04924212733540717,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
284,0.0068359375,0.017668253593672197,0.049091502937053104,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
285,0.009521484375,0.01765976365539284,0.04907666212643257,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
286,0.007080078125,0.017649973280083484,0.04893989941141825,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
287,0.00830078125,0.017643601294031835,0.04886553947980407,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
288,0.0078125,0.01764278057490384,0.048767509085006024,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
289,0.01025390625,0.01763656257382277,0.048792529306655966,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
290,0.01171875,0.017617833189535068,0.0488905415135894,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
291,0.010986328125,0.017610367946121162,0.04895095250470351,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
292,0.008544921875,0.017611143378073332,0.048888689073406474,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
293,0.0048828125,0.017613693749798712,0.04864394280767241,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0
294,0.008544921875,0.017619282228371745,0.04858474947334568,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
295,0.00732421875,0.017622529094429285,0.04846511291611223,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
296,0.0087890625,0.01762587902579087,0.0484199149119511,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
297,0.010498046875,0.01761593861913394,0.04846061810658159,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
298,0.010009765625,0.017594754793329857,0.04847650020676578,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
299,0.0078125,0.017589036710178807,0.04838236020469812,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
300,0.009033203125,0.017587932542581505,0.048350196758901134,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
301,0.0078125,0.01758580128782796,0.04825731979131212,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
302,0.0087890625,0.017582637115634694,0.048214199718399,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
303,0.008544921875,0.01757165289750895,0.04815930381496501,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
304,0.00634765625,0.01757409890084886,0.04799509358931536,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
305,0.01171875,0.01757351391031506,0.04810108015342221,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
306,0.007568359375,0.017563720556979825,0.04799848732063798,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
307,0.006591796875,0.01756236863813248,0.0478480922911816,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
308,0.00732421875,0.0175668717908042,0.04773582230576978,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
309,0.0078125,0.017569646684423557,0.04764908908271209,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
310,0.0087890625,0.01755988558689717,0.04761205131688497,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
311,0.00732421875,0.01755264554457005,0.04750214174121612,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
312,0.009521484375,0.017540733179770406,0.04750319454255396,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
313,0.01025390625,0.017528545785414983,0.04754085790962842,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
314,0.008056640625,0.017518971780532522,0.04746828136178213,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
315,0.00927734375,0.01751932091640952,0.04745746573566431,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
316,0.0087890625,0.01751869264940019,0.04742234420330767,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
317,0.008544921875,0.01751500165488073,0.04737536685502459,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
318,0.008056640625,0.017513869081627657,0.04730444521772434,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
319,0.010498046875,0.017509956387494897,0.0473563031092971,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
320,0.007568359375,0.01750717452078359,0.04726115804695413,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
321,0.00830078125,0.017507031986266124,0.047203585528984585,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
322,0.0078125,0.01749633538375992,0.047122174673694735,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
323,0.006591796875,0.017494721201028598,0.04698054277070779,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
324,0.0078125,0.017499246829936206,0.04690136234300071,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
325,0.005615234375,0.017503659988127106,0.04671311043832071,23,0,0.0,0,0.0,0,0.0,0,0.0,0.0
326,0.006591796875,0.017505356468735564,0.0465755691776875,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
327,0.009521484375,0.01750305119201913,0.04658588770466063,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
328,0.0087890625,0.0174874274792157,0.04655948195261402,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
329,0.00830078125,0.01748037684073031,0.04650892619558787,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
330,0.005859375,0.0174716342598328,0.046336805683632,24,0,0.0,0,0.0,0,0.0,0,0.0,0.0
331,0.0107421875,0.017464831854809345,0.04641054700179568,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
332,0.009521484375,0.01745523100066712,0.04642251575052772,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
333,0.009521484375,0.017445291775638572,0.04643436481177244,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
334,0.01025390625,0.017438068090119295,0.04648271647615472,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
335,0.010009765625,0.017431720996656276,0.04651837759264317,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
336,0.00830078125,0.01743261300224794,0.04646823287921674,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
337,0.009521484375,0.017431995535526067,0.04647962476917457,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
338,0.0107421875,0.017431354188026122,0.04655193789648282,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
339,0.005859375,0.017425726469607127,0.046379387267517995,24,0,0.0,0,0.0,0,0.0,0,0.0,0.0
340,0.008056640625,0.017426624030107495,0.04631842542609281,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
341,0.00927734375,0.017425790190579014,0.04631910835933188,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
342,0.00537109375,0.017421988470312386,0.04612447196323857,22,0,0.0,0,0.0,0,0.0,0,0.0,0.0
343,0.00732421875,0.01741682666259438,0.04602943818110618,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
344,0.007080078125,0.017415370904145692,0.04592314770554512,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
345,0.009033203125,0.017412063345328035,0.04591557638473967,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
346,0.00732421875,0.017404285369776944,0.045822631558392266,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
347,0.009521484375,0.01739388309801082,0.04584047946155835,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
348,0.009765625,0.017389373945589807,0.04587035591694276,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
349,0.007080078125,0.017386458720071815,0.04576565626402333,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
350,0.00732421875,0.017382707297944444,0.0456742106388831,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
351,0.009765625,0.017381157459036997,0.04570574978249427,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
352,0.009033203125,0.017387339902752923,0.04570035244091933,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
353,0.00732421875,0.01738986971057727,0.045609559854010134,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
354,0.008056640625,0.01738642284572947,0.04555629628672003,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
355,0.009521484375,0.017375305309092298,0.045576807542602835,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
356,0.0107421875,0.01736716552535395,0.0456581488421768,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
357,0.007568359375,0.017359856716907093,0.04557998532250503,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
358,0.008544921875,0.017356592780529742,0.04555143156302998,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
359,0.005859375,0.017356558435557768,0.04538888599739968,24,0,0.0,0,0.0,0,0.0,0,0.0,0.0
360,0.0078125,0.01735570860044227,0.045325622137425685,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
361,0.005126953125,0.01735605462388505,0.04512871357230143,21,0,0.0,0,0.0,0,0.0,0,0.0,0.0
362,0.00830078125,0.017347499100948925,0.04509246549907841,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
363,0.00927734375,0.017348449707797475,0.04510540803158763,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
364,0.00830078125,0.017341677138445023,0.045069393013771754,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
365,0.00732421875,0.017336684724506255,0.04498491002113403,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
366,0.009765625,0.017329249894954674,0.0450233421709227,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
367,0.010009765625,0.017325263753356766,0.045073597030463465,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
368,0.01171875,0.01731810718060898,0.04520879856015883,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
369,0.00830078125,0.017320442787696788,0.04517174963705725,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
370,0.005859375,0.01732366235484958,0.04501300089068667,24,0,0.0,0,0.0,0,0.0,0,0.0,0.0
371,0.0087890625,0.017318195412823274,0.0450023240067798,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
372,0.009521484375,0.017300180681577692,0.045028374985462,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
373,0.0078125,0.017296954454408608,0.04496871623560739,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
374,0.009521484375,0.017294063963187764,0.04499510329200131,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
375,0.00537109375,0.017290685722854856,0.044813706946581294,22,0,0.0,0,0.0,0,0.0,0,0.0,0.0
376,0.006103515625,0.017288167422719578,0.04467074565836548,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0
377,0.007080078125,0.017287545671981625,0.044578042108031825,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
378,0.008544921875,0.017292301816347215,0.04455950778070151,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
379,0.00927734375,0.01729908655736804,0.04457777989039449,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
380,0.00830078125,0.01729164346579717,0.04454704115399055,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
381,0.00732421875,0.017283346690377455,0.04446778167995064,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
382,0.0078125,0.01727577626999931,0.04441372886315113,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
383,0.0078125,0.017270989704636634,0.04436021657451962,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
384,0.009765625,0.01727048358077556,0.044404895658774424,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
385,0.010986328125,0.017271385855764796,0.04451016310843668,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
386,0.01171875,0.017264582850405243,0.044650998977352314,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
387,0.010009765625,0.017253904489067017,0.044704977268828786,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
388,0.008544921875,0.017237599940640783,0.044685173589890506,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
389,0.009521484375,0.01722963629396405,0.044714396072741594,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
390,0.0078125,0.01722479973889461,0.04465787711201418,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
391,0.00732421875,0.017224669242146582,0.044577509278394045,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
392,0.009521484375,0.017225161825358385,0.0446078084043601,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
393,0.005615234375,0.017225195035895802,0.0444424920390665,23,0,0.0,0,0.0,0,0.0,0,0.0,0.0
394,0.00537109375,0.01722755619360161,0.044266621806175833,22,0,0.0,0,0.0,0,0.0,0,0.0,0.0
395,0.007568359375,0.01723007481730287,0.04420237355686407,31,1,0.03225806451612903,0,0.0,0,0.0,0,0.0,0.0
396,0.007568359375,0.017233195960897417,0.04413876779004543,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
397,0.0048828125,0.01723291431923723,0.04394152073714498,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0
398,0.00830078125,0.017232264288386475,0.04391714459227353,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
399,0.005126953125,0.017227520899939803,0.04373432080260079,21,0,0.0,0,0.0,0,0.0,0,0.0,0.0
400,0.00927734375,0.017219349266633214,0.04376084478207478,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
401,0.00927734375,0.01721821875193867,0.04378710352175404,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
402,0.01025390625,0.017198487429757926,0.04386192779903649,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
403,0.00830078125,0.017189799988340734,0.04383834758354613,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
404,0.00732421875,0.017187458355035396,0.043766175045210666,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
405,0.010986328125,0.01719038945508887,0.043877829701008564,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
406,0.008544921875,0.01717968497381651,0.04386629749774847,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
407,0.008056640625,0.01717054883785195,0.04383046655402099,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
408,0.005615234375,0.01717143011920996,0.043672923607230775,23,0,0.0,0,0.0,0,0.0,0,0.0,0.0
409,0.009033203125,0.017170862676436416,0.043687854527408476,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
410,0.007080078125,0.017172057138888468,0.04360497988838438,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
411,0.004638671875,0.017174169864477708,0.04340086368325054,19,0,0.0,0,0.0,0,0.0,0,0.0,0.0
412,0.005859375,0.01717581148900124,0.04325982379641803,24,0,0.0,0,0.0,0,0.0,0,0.0,0.0
413,0.00634765625,0.017179110468711747,0.04314460837095385,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
414,0.00830078125,0.01717753144061974,0.043128201349744315,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
415,0.008544921875,0.017173304000717666,0.04312416542999688,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
416,0.0048828125,0.017172725066827838,0.0429370644006969,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0
417,0.010498046875,0.017170790341689876,0.04303259610043993,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
418,0.0107421875,0.017166302370408795,0.043139379514435534,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
419,0.012939453125,0.017143712217264004,0.043354958375541174,53,0,0.0,0,0.0,0,0.0,0,0.0,0.0
420,0.010498046875,0.017133848182712463,0.043446311135535765,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
421,0.006103515625,0.017127773436127317,0.04331702380543041,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0
422,0.0087890625,0.01712059828334253,0.0433233066923761,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
423,0.005859375,0.017123398406718705,0.04318304237545234,24,0,0.0,0,0.0,0,0.0,0,0.0,0.0
424,0.007080078125,0.017124530029560894,0.04310521585794781,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
425,0.006103515625,0.01712250178020676,0.04297933948061834,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0
426,0.0078125,0.017116438675501167,0.042940171085812155,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
427,0.00830078125,0.017115224953081966,0.04292580843745403,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
428,0.008056640625,0.01711416352474803,0.0428993823843295,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
429,0.00732421875,0.017114160939022398,0.0428365994979862,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
430,0.00732421875,0.017112697315682913,0.042774444440506335,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
431,0.006103515625,0.017111949586388005,0.04265187577735127,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0
432,0.007568359375,0.01711116107546464,0.04260377498832776,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
433,0.00732421875,0.017105609181710026,0.04254394817594448,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
434,0.0078125,0.01709998663902176,0.04250913369418503,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
435,0.00927734375,0.017098502486932274,0.04254790954474318,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
436,0.007080078125,0.017093334517620264,0.04247643435554575,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
437,0.009033203125,0.017082636581386684,0.04250333016824029,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
438,0.009521484375,0.017068317148673667,0.04255437108530789,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
439,0.009521484375,0.017067471980902717,0.042604901593204805,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
440,0.0068359375,0.0170607224589567,0.04252064945227276,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
441,0.008544921875,0.017048389419377266,0.04252268905150003,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
442,0.0068359375,0.017044440368900987,0.04243925903598503,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
443,0.0068359375,0.017046955967685358,0.04235666332062518,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
444,0.007080078125,0.01705110327932593,0.042287100593668935,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
445,0.006591796875,0.017052458879664195,0.042193819431482246,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
446,0.0068359375,0.01705344465535822,0.042113678112167416,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
447,0.00927734375,0.017053532231733486,0.04215640851854574,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
448,0.007568359375,0.01705440916780643,0.04211326240211029,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
449,0.010009765625,0.017051772520394144,0.04219261805933919,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
450,0.007568359375,0.017045802540860522,0.04214910984749579,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
451,0.008056640625,0.01704095979033457,0.042130450780270834,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
452,0.0078125,0.017040951681463846,0.042099771272468126,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
453,0.009033203125,0.01703838041666731,0.04213043371599344,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
454,0.010009765625,0.017029564466293442,0.04220961766008351,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
455,0.009033203125,0.01702769380251161,0.04223918163973267,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
456,0.008056640625,0.017021193813630275,0.042219621854585346,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
457,0.008544921875,0.017015297732400583,0.04222467172978949,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
458,0.005859375,0.017009256858300202,0.04209539376249159,24,0,0.0,0,0.0,0,0.0,0,0.0,0.0
459,0.005615234375,0.01700869228316605,0.04195520154361668,23,0,0.0,0,0.0,0,0.0,0,0.0,0.0
460,0.007568359375,0.017008027161308142,0.04191406749693051,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
461,0.006591796875,0.017013768780982742,0.0418245166657112,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
462,0.00732421875,0.01701480547671694,0.0417724824365541,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
463,0.007568359375,0.01701592342319167,0.04173317558093856,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
464,0.007080078125,0.01701296723858223,0.04166984773137916,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
465,0.01171875,0.017004644234374366,0.04183908675406538,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
466,0.00732421875,0.016998693152084212,0.04178690682402472,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
467,0.00634765625,0.016987379040740175,0.04168642056828447,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
468,0.008544921875,0.016978271542031975,0.04169680245635163,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
469,0.00830078125,0.016976884890732857,0.04169487349428811,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
470,0.010498046875,0.016974720056023188,0.04180282710309523,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
471,0.005859375,0.016969265828943432,0.041677767582064276,24,0,0.0,0,0.0,0,0.0,0,0.0,0.0
472,0.009033203125,0.016967766507157027,0.04171265006249364,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
473,0.009765625,0.01696418719732074,0.0417838048118687,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
474,0.00830078125,0.016955091192444857,0.04178100582625001,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
475,0.008544921875,0.01695421191406213,0.04179044186173751,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
476,0.00634765625,0.016956263397218552,0.041689920255620135,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
477,0.009033203125,0.01695024042522825,0.04172468120931393,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
478,0.00634765625,0.01694497664678668,0.04162481720972079,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
479,0.007080078125,0.016944914256853936,0.04156257294387358,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
480,0.007568359375,0.016942932805199092,0.04152536518318485,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
481,0.008544921875,0.016942768196535368,0.041537357625103,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
482,0.007080078125,0.016938280137791972,0.041475987955101976,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
483,0.009521484375,0.016936255365315577,0.04153730229430095,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
484,0.007568359375,0.01693645773909857,0.04150034724010794,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
