step,time,active_area,total_signal,max_signal,activation_events,inadmissible_activation_count,inadmissible_activation_fraction,signal_outside_domain_fraction,traceability_failures,traceability_failure_fraction,trace_depth_mean,admissible_area_fraction,signal_active_fraction
190,19.0,171.4186856433047,714.685935656129,13.578043682291426,0,0,0.0,0.003681039444110082,0,0.0,0.0,0.052001953125,0.078369140625
191,19.1,172.2740404087839,716.9125059778482,13.593232328339214,0,0,0.0,0.003918181332664345,0,0.0,0.0,0.052001953125,0.078369140625
192,19.200000000000003,173.12690293451726,719.1279434479588,13.608268472790655,0,0,0.0,0.0041660798782490035,0,0.0,0.0,0.052001953125,0.078369140625
193,19.3,173.9772000793204,721.3323037307192,13.623154025549832,0,0,0.0,0.004424900538619092,0,0.0,0.0,0.052001953125,0.078369140625
194,19.400000000000002,174.82489292532279,723.5256422120656,13.637890866261785,4,4,1.0,0.0021457376215279415,4,1.0,0.0,0.052001953125,0.079345703125
195,19.5,175.66997541049665,725.7080140010053,13.652480844722607,0,0,0.0,0.0023206493513386215,0,0.0,0.0,0.053955078125,0.079345703125
196,19.6,176.51247244772486,727.8794739310001,13.666925781282224,8,8,1.0,0.002505922407862651,8,1.0,0.0,0.053955078125,0.081298828125
197,19.700000000000003,177.352437615736,730.0400765613452,13.68122746724184,8,8,1.0,0.002701810517546429,8,1.0,0.0,0.053955078125,0.083251953125
198,19.8,178.18995050962923,732.1898761785385,13.695387665248164,0,0,0.0,0.0029085432266932453,0,0.0,0.0,0.053955078125,0.083251953125
199,19.900000000000002,179.0251138380686,734.3289267976457,13.709408109686475,0,0,0.0,0.003126348498784165,0,0.0,0.0,0.053955078125,0.083251953125
200,20.0,179.85805035094205,736.4572821636576,13.72329050707458,0,0,0.0,0.0033554204813419954,0,0.0,0.0,0.053955078125,0.083251953125
201,20.1,180.68889967580418,738.5749957528394,13.737036536459629,0,0,0.0,0.003595927605975948,0,0.0,0.0,0.053955078125,0.083251953125
202,20.200000000000003,181.51781513424731,740.6821207740752,13.750647849819558,0,0,0.0,0.0038480113661315727,0,0.0,0.0,0.053955078125,0.083251953125
203,20.3,182.34496060096606,742.7787101702047,13.764126072470823,0,0,0.0,0.004111785301587071,0,0.0,0.0,0.053955078125,0.083251953125
204,20.400000000000002,183.17050745917237,744.8648166193537,13.777472803483782,8,8,1.0,0.004387346124705042,8,1.0,0.0,0.053955078125,0.085205078125
205,20.5,183.99463169662977,746.9404925362569,13.790689616106874,0,0,0.0,0.004674728054551957,0,0.0,0.0,0.053955078125,0.085205078125
206,20.6,184.81751117729203,749.0057900735756,13.80377805820044,0,0,0.0,0.004973966764056434,0,0.0,0.0,0.053955078125,0.085205078125
207,20.700000000000003,185.63932311468903,751.0607611232078,13.816739652680718,0,0,0.0,0.005285058421502037,0,0.0,0.0,0.053955078125,0.085205078125
208,20.8,186.46024176505955,753.1054573175918,13.829575897974275,0,0,0.0,0.005607969600524883,0,0.0,0.0,0.053955078125,0.085205078125
209,20.900000000000002,187.2804363509789,755.1399300310038,13.842288268482724,0,0,0.0,0.005942637650774847,0,0.0,0.0,0.053955078125,0.085205078125
210,21.0,188.10006921998843,757.164230380849,13.85487821505739,0,0,0.0,0.006288971291226702,0,0.0,0.0,0.053955078125,0.085205078125
211,21.1,188.91929423756196,759.1784092289445,13.867347165483157,0,0,0.0,0.0034265916800765017,0,0.0,0.0,0.053955078125,0.085205078125
212,21.200000000000003,189.7382554096319,761.1825171827998,13.879696524970555,0,0,0.0,0.003650545052534289,0,0.0,0.0,0.056884765625,0.085205078125
213,21.3,190.55708572679558,763.1766045968859,13.891927676654799,0,0,0.0,0.0038840173566466593,0,0.0,0.0,0.056884765625,0.085205078125
214,21.400000000000002,191.37590622013306,765.1607215739014,13.904041982100326,4,4,1.0,0.004127077902841068,4,1.0,0.0,0.056884765625,0.086181640625
215,21.5,192.1948252171691,767.1349179660319,13.91604078180914,0,0,0.0,0.0043797627360583225,0,0.0,0.0,0.056884765625,0.086181640625
216,21.6,193.01393778576423,769.0992433762017,13.927925395731142,0,0,0.0,0.004642104029214014,0,0.0,0.0,0.056884765625,0.086181640625
217,21.700000000000003,193.83332535347307,771.0537471593207,13.939697123774488,0,0,0.0,0.0029039242348279717,0,0.0,0.0,0.056884765625,0.086181640625
218,21.8,194.65305549002284,772.9984784235241,13.951357246313957,8,8,1.0,0.0030888813146795085,8,1.0,0.0,0.058837890625,0.088134765625
219,21.900000000000002,195.47318184090418,774.9334860314065,13.962907024695252,0,0,0.0,0.003282187294466436,0,0.0,0.0,0.058837890625,0.088134765625
220,22.0,196.2937442005204,776.8588186012494,13.974347701733189,8,8,1.0,0.00348400506860542,8,1.0,0.0,0.058837890625,0.090087890625
221,22.1,197.1147687138153,778.7745245082431,13.98568050220175,0,0,0.0,0.0036944413785191233,0,0.0,0.0,0.058837890625,0.090087890625
222,22.200000000000003,197.9362681957321,780.680651885702,13.996906633314067,0,0,0.0,0.003913621946272548,0,0.0,0.0,0.058837890625,0.090087890625
223,22.3,198.75824255820163,782.5772486262734,14.008027285190499,0,0,0.0,0.004141648250313341,0,0.0,0.0,0.058837890625,0.090087890625
224,22.400000000000002,199.5806793346037,784.4643623831421,14.019043631313144,0,0,0.0,0.0043786071158864355,0,0.0,0.0,0.058837890625,0.090087890625
225,22.5,200.40355429179104,786.3420405712263,14.029956828965242,0,0,0.0,0.004624570150868252,0,0.0,0.0,0.058837890625,0.090087890625
226,22.6,201.22683211983113,788.2103303683703,14.040768019654156,0,0,0.0,0.004879593250066055,0,0.0,0.0,0.058837890625,0.090087890625
227,22.700000000000003,202.0504671896361,790.0692787165283,14.051478329516787,0,0,0.0,0.005143716171045493,0,0.0,0.0,0.058837890625,0.090087890625
228,22.8,202.87440436864858,791.9189323229458,14.062088869706516,0,0,0.0,0.005416962183920698,0,0.0,0.0,0.058837890625,0.090087890625
229,22.900000000000002,203.69857988476835,793.7593376613311,14.072600736760986,8,8,1.0,0.005699349026831862,8,1.0,0.0,0.058837890625,0.092041015625
230,23.0,204.52292222877082,795.5905409730244,14.083015012950227,8,8,1.0,0.005990856055822325,8,1.0,0.0,0.058837890625,0.093994140625
231,23.1,205.34735308561145,797.4125882681592,14.093332766604897,0,0,0.0,0.006291446805561495,0,0.0,0.0,0.058837890625,0.093994140625
232,23.200000000000003,206.1717882852422,799.2255253268186,14.10355505242459,0,0,0.0,0.006601085295538805,0,0.0,0.0,0.058837890625,0.093994140625
233,23.3,206.99613876390117,801.0293977001844,14.113682911766366,0,0,0.0,0.005882648593993779,0,0.0,0.0,0.058837890625,0.093994140625
234,23.400000000000002,207.8203115272632,802.8242507116834,14.123717372913893,0,0,0.0,0.006175404190067613,0,0.0,0.0,0.059814453125,0.093994140625
235,23.5,208.64421060735492,804.6101294581249,14.133659451327699,8,8,1.0,0.004551143176560452,8,1.0,0.0,0.059814453125,0.095947265625
236,23.6,209.46773800572169,806.3870788108345,14.143510149877276,0,0,0.0,0.004783063554100521,0,0.0,0.0,0.061767578125,0.095947265625
237,23.700000000000003,210.29079461596154,808.1551434167802,14.153270459055834,0,0,0.0,0.0029825888044663824,0,0.0,0.0,0.061767578125,0.095947265625
238,23.8,211.1132811193965,809.9143676996964,14.162941357178706,0,0,0.0,0.0031615671053624654,0,0.0,0.0,0.063720703125,0.095947265625
239,23.900000000000002,211.9350988483003,811.6647958611978,14.172523810566446,0,0,0.0,0.0033478326121653976,0,0.0,0.0,0.063720703125,0.095947265625
240,24.0,212.75615061173085,813.4064718818919,14.182018773713775,0,0,0.0,0.0035414461816104916,0,0.0,0.0,0.063720703125,0.095947265625
241,24.1,213.57634147959976,815.1394395224825,14.191427189445598,0,0,0.0,0.003742454925562556,0,0.0,0.0,0.063720703125,0.095947265625
242,24.200000000000003,214.39557952114336,816.8637423248699,14.200749989061325,0,0,0.0,0.003950891938832732,0,0.0,0.0,0.063720703125,0.095947265625
243,24.3,215.21377649442493,818.5794236132457,14.209988092468773,0,0,0.0,0.0041667761197444805,0,0.0,0.0,0.063720703125,0.095947265625
244,24.400000000000002,216.03084848390034,820.2865264951795,14.219142408308942,0,0,0.0,0.004390112085901551,0,0.0,0.0,0.063720703125,0.095947265625
245,24.5,216.84671648342226,821.9850938627035,14.228213834072912,0,0,0.0,0.004620890186381395,0,0.0,0.0,0.063720703125,0.095947265625
246,24.6,217.66130692234293,823.6751683933901,14.237203256212108,8,8,1.0,0.004859097569648389,8,1.0,0.0,0.063720703125,0.097900390625
247,24.700000000000003,218.47455213263004,825.356792551423,14.246111550243121,8,8,1.0,0.005104686548658267,8,1.0,0.0,0.063720703125,0.099853515625
248,24.8,219.28639075513445,827.0300085886659,14.25493958084823,0,0,0.0,0.0034454253475024797,0,0.0,0.0,0.063720703125,0.099853515625
249,24.900000000000002,220.0967680833719,828.6948585457225,14.263688201972698,0,0,0.0,0.003641531363072105,0,0.0,0.0,0.065673828125,0.099853515625
250,25.0,220.90563634341677,830.351384252994,14.27235825691984,0,0,0.0,0.0038444315234610698,0,0.0,0.0,0.065673828125,0.099853515625
251,25.1,221.71295490876926,831.999627331729,14.280950578444788,0,0,0.0,0.004054108821589806,0,0.0,0.0,0.065673828125,0.099853515625
252,25.200000000000003,222.51869044936737,833.6396291950704,14.289465988847777,0,0,0.0,0.004270534833296544,0,0.0,0.0,0.065673828125,0.099853515625
253,25.3,223.32281701427564,835.2714310490951,14.297905300067704,0,0,0.0,0.0028040868703020114,0,0.0,0.0,0.065673828125,0.099853515625
254,25.400000000000002,224.12531604800773,836.8950738938495,14.30626931377661,0,0,0.0,0.002961821222938943,0,0.0,0.0,0.067626953125,0.099853515625
255,25.5,224.92617634092238,838.5105985243802,14.31455882147563,0,0,0.0,0.0031254543584170315,0,0.0,0.0,0.067626953125,0.099853515625
256,25.6,225.72539391467672,840.1180455317585,14.322774604592892,0,0,0.0,0.0032950360806272647,0,0.0,0.0,0.067626953125,0.099853515625
257,25.700000000000003,226.52297184431347,841.7174553040996,14.330917434583725,0,0,0.0,0.0034706086533004845,0,0.0,0.0,0.067626953125,0.099853515625
258,25.8,227.31892001918808,843.3088680275791,14.338988073033477,0,0,0.0,0.0036522067104482843,0,0.0,0.0,0.067626953125,0.099853515625
259,25.900000000000002,228.11325484559532,844.8923236874411,14.346987271763133,0,0,0.0,0.0038398571939855276,0,0.0,0.0,0.067626953125,0.099853515625
260,26.0,228.9059988946093,846.467862069004,14.354915772937861,0,0,0.0,0.004033579317631482,0,0.0,0.0,0.067626953125,0.099853515625
261,26.1,229.69718049928946,848.035522758659,14.362774309178528,0,0,0.0,0.004233384556085277,0,0.0,0.0,0.067626953125,0.099853515625
262,26.200000000000003,230.48683330600764,849.5953451448659,14.37056360367619,0,0,0.0,0.004439276658404915,0,0.0,0.0,0.067626953125,0.099853515625
263,26.3,231.2749957851981,851.1473684191415,14.378284370309455,0,0,0.0,0.004651251684484195,0,0.0,0.0,0.067626953125,0.099853515625
264,26.400000000000002,232.0617107073048,852.6916315770457,14.385937313764588,0,0,0.0,0.004869298063514074,0,0.0,0.0,0.067626953125,0.099853515625
265,26.5,232.84702459008864,854.2281734191605,14.393523129658188,0,0,0.0,0.0017829101175969716,0,0.0,0.0,0.067626953125,0.099853515625
266,26.6,233.6309871237413,855.7570325520646,14.401042504662215,0,0,0.0,0.0018936920295160992,0,0.0,0.0,0.071533203125,0.099853515625
267,26.700000000000003,234.41365058043846,857.2782473893044,14.40849611663109,0,0,0.0,0.0020095290008104046,0,0.0,0.0,0.071533203125,0.099853515625
268,26.8,235.1950692150323,858.7918561523578,14.415884634730624,0,0,0.0,0.0021305264910121214,0,0.0,0.0,0.071533203125,0.099853515625
269,26.900000000000002,235.9752986635517,860.2978968715961,14.423208719568429,12,12,1.0,0.0022568002736088016,12,1.0,0.0,0.071533203125,0.102783203125
270,27.0,236.75439534603055,861.796407387238,14.43046902332553,4,4,1.0,0.002388419982557353,4,1.0,0.0,0.071533203125,0.103759765625
271,27.1,237.53241587995075,863.2874253503018,14.437666189888843,8,8,1.0,0.002525487216489654,8,1.0,0.0,0.071533203125,0.105712890625
272,27.200000000000003,238.30941651025353,864.7709882235504,14.444800854984171,0,0,0.0,0.0026680698699444463,0,0.0,0.0,0.071533203125,0.105712890625
273,27.3,239.08545256147124,866.2471332824327,14.451873646309432,0,0,0.0,0.002816249402642814,0,0.0,0.0,0.071533203125,0.105712890625
274,27.400000000000002,239.86057791706168,867.7158976160205,14.45888518366775,8,8,1.0,0.002970101726985354,8,1.0,0.0,0.071533203125,0.107666015625
275,27.5,240.6348445305084,869.1773181279402,14.465836079100157,0,0,0.0,0.0031296663863326106,0,0.0,0.0,0.071533203125,0.107666015625
276,27.6,241.408301972195,870.6314315373006,14.47272693701755,0,0,0.0,0.0032950019412129,0,0.0,0.0,0.071533203125,0.107666015625
277,27.700000000000003,242.18099701548016,872.0782743796142,14.479558354331676,0,0,0.0,0.003466149719824501,0,0.0,0.0,0.071533203125,0.107666015625
278,27.8,242.95297326480897,873.5178830077161,14.486330920584864,0,0,0.0,0.003643142295948666,0,0.0,0.0,0.071533203125,0.107666015625
279,27.900000000000002,243.7242708280991,874.9502935926774,14.49304521807825,0,0,0.0,0.00382600327946284,0,0.0,0.0,0.071533203125,0.107666015625
280,28.0,244.4949260350559,876.375542124714,14.49970182199831,8,8,1.0,0.004014756764769492,8,1.0,0.0,0.071533203125,0.109619140625
281,28.1,245.26497120249516,877.7936644140906,14.506301300541487,0,0,0.0,0.004209390348018683,0,0.0,0.0,0.071533203125,0.109619140625
282,28.200000000000003,246.0344344472026,879.2046960920202,14.512844215036749,0,0,0.0,0.004409908120714618,0,0.0,0.0,0.071533203125,0.109619140625
283,28.3,246.80333954633284,880.60867261156,14.51933112006592,0,0,0.0,0.004616296555494283,0,0.0,0.0,0.071533203125,0.109619140625
284,28.400000000000002,247.57170584485385,882.0056292485021,14.525762563581676,0,0,0.0,0.004828532712125959,0,0.0,0.0,0.071533203125,0.109619140625
285,28.5,248.3395482090807,883.3956011022597,14.532139087023092,8,8,1.0,0.0050465944537262325,8,1.0,0.0,0.071533203125,0.111572265625
286,28.6,249.10687702490964,884.7786230967483,14.538461225428664,0,0,0.0,0.005270421196020881,0,0.0,0.0,0.071533203125,0.111572265625
287,28.700000000000003,249.8736982389718,886.1547299812646,14.544729507546743,0,0,0.0,0.005499971115220917,0,0.0,0.0,0.071533203125,0.111572265625
288,28.8,250.64001344056544,887.5239563313584,14.550944455943345,0,0,0.0,0.005735184433172528,0,0.0,0.0,0.071533203125,0.111572265625
289,28.900000000000002,251.4058199819038,888.8863365497015,14.557106587107297,0,0,0.0,0.005975992571998082,0,0.0,0.0,0.071533203125,0.111572265625
290,29.0,252.17111113393398,890.2419048669528,14.563216411552734,0,0,0.0,0.0047127796220038575,0,0.0,0.0,0.071533203125,0.111572265625
291,29.1,252.93587627473158,891.5906953426183,14.569274433918922,0,0,0.0,0.0049157596974545685,0,0.0,0.0,0.073486328125,0.111572265625
292,29.200000000000003,253.70010110727102,892.9327418659052,14.575281153067458,0,0,0.0,0.005123777843628828,0,0.0,0.0,0.073486328125,0.111572265625
293,29.3,254.46376790320068,894.2680781565755,14.581237062176845,0,0,0.0,0.005336782766596833,0,0.0,0.0,0.073486328125,0.111572265625
294,29.400000000000002,255.2268557691201,895.5967377657926,14.587142648834503,0,0,0.0,0.005554716304106584,0,0.0,0.0,0.073486328125,0.111572265625
295,29.5,255.98934093176592,896.9187540769638,14.592998395126234,0,0,0.0,0.005777513693098116,0,0.0,0.0,0.073486328125,0.111572265625
296,29.6,256.7511970384604,898.2341603065789,14.598804777723233,0,0,0.0,0.004519048717418172,0,0.0,0.0,0.073486328125,0.111572265625
297,29.700000000000003,257.5123954691628,899.542989505046,14.604562267966655,8,8,1.0,0.004704598865939679,8,1.0,0.0,0.075439453125,0.113525390625
298,29.8,258.27290565648923,900.8452745575207,14.610271331949834,0,0,0.0,0.0048945200869354106,0,0.0,0.0,0.075439453125,0.113525390625
299,29.900000000000002,259.0326954101299,902.1410481847333,14.615932430598196,0,0,0.0,0.005088782111464507,0,0.0,0.0,0.075439453125,0.113525390625
300,30.0,259.79173124219096,903.4303429438096,14.621546019746944,0,0,0.0,0.003739759619536799,0,0.0,0.0,0.075439453125,0.113525390625
301,30.1,260.5499786901256,904.7131912290906,14.627112550216564,0,0,0.0,0.003901019683000729,0,0.0,0.0,0.077392578125,0.113525390625
302,30.200000000000003,261.3074026340859,905.989625272945,14.63263246788624,8,8,1.0,0.0027001516936071496,8,1.0,0.0,0.077392578125,0.115478515625
303,30.3,262.06396760572324,907.2596771465803,14.63810621376522,0,0,0.0,0.002821677073250935,0,0.0,0.0,0.079345703125,0.115478515625
304,30.400000000000002,262.81963808569697,908.5233787608474,14.643534224062213,0,0,0.0,0.002946870895764786,0,0.0,0.0,0.079345703125,0.115478515625
305,30.5,263.5743787873958,909.7807618670431,14.64891693025288,0,0,0.0,0.0030757584707459627,0,0.0,0.0,0.079345703125,0.115478515625
306,30.6,264.32815492465386,911.031858057708,14.654254759145463,0,0,0.0,0.003208361768596537,0,0.0,0.0,0.079345703125,0.115478515625
307,30.700000000000003,265.0809324615259,912.2766987674192,14.659548132944638,0,0,0.0,0.003344699359923558,0,0.0,0.0,0.079345703125,0.115478515625
308,30.8,265.83267834249386,913.5153152735824,14.664797469313633,0,0,0.0,0.0034847863627788197,0,0.0,0.0,0.079345703125,0.115478515625
309,30.900000000000002,266.58336070177944,914.7477386972143,14.670003181434682,0,0,0.0,0.0036286343977804474,0,0.0,0.0,0.079345703125,0.115478515625
310,31.0,267.3329490507558,915.9740000037283,14.675165678067849,0,0,0.0,0.003776251551143408,0,0.0,0.0,0.079345703125,0.115478515625
311,31.1,268.081414442759,917.1941300037097,14.680285363608306,0,0,0.0,0.0024695647865385284,0,0.0,0.0,0.079345703125,0.115478515625
312,31.200000000000003,268.8287296149098,918.4081593536912,14.685362638142097,0,0,0.0,0.0025856574997182263,0,0.0,0.0,0.081298828125,0.115478515625
313,31.3,269.5748691068486,919.6161185569226,14.690397897500446,8,8,1.0,0.002705382812499902,8,1.0,0.0,0.081298828125,0.117431640625
314,31.400000000000002,270.31980935657486,920.8180379641381,14.69539153331267,0,0,0.0,0.002828746494491877,0,0.0,0.0,0.081298828125,0.117431640625
315,31.5,271.0635287738404,922.0139477743173,14.700343933057733,0,0,0.0,0.0029557769448364107,0,0.0,0.0,0.081298828125,0.117431640625
316,31.6,271.806007791796,923.2038780354459,14.705255480114504,0,0,0.0,0.0030864905059494276,0,0.0,0.0,0.081298828125,0.117431640625
317,31.700000000000003,272.5472288978064,924.3878586452686,14.710126553810767,0,0,0.0,0.0032208997650214582,0,0.0,0.0,0.081298828125,0.117431640625
318,31.8,273.2871766445453,925.5659193520422,14.714957529471022,0,0,0.0,0.0033590135072442888,0,0.0,0.0,0.081298828125,0.117431640625
319,31.900000000000002,274.0258376426434,926.7380897552819,14.719748778463153,8,8,1.0,0.003500846334743139,8,1.0,0.0,0.081298828125,0.119384765625
320,32.0,274.763200536303,927.9043993065054,14.724500668243984,0,0,0.0,0.003646381507094668,0,0.0,0.0,0.081298828125,0.119384765625
321,32.1,275.49925596339335,929.064877309973,14.729213562403798,0,0,0.0,0.003795624609293387,0,0.0,0.0,0.081298828125,0.119384765625
322,32.2,276.2339965016188,930.2195529234232,14.733887820709848,0,0,0.0,0.0026226343224848773,0,0.0,0.0,0.081298828125,0.119384765625
323,32.300000000000004,276.9674166023977,931.368455158806,14.738523799148938,0,0,0.0,0.002739277724332977,0,0.0,0.0,0.083251953125,0.119384765625
324,32.4,277.6995125141038,932.511612883012,14.743121849969096,0,0,0.0,0.0028594016421436704,0,0.0,0.0,0.083251953125,0.119384765625
325,32.5,278.4302821963155,933.6490548185969,14.747682321720413,0,0,0.0,0.002983025376957375,0,0.0,0.0,0.083251953125,0.119384765625
326,32.6,279.1597252266796,934.780809544504,14.752205559295083,8,8,1.0,0.0031101738800205793,8,1.0,0.0,0.083251953125,0.121337890625
327,32.7,279.88784270194276,935.9069054967815,14.756691903966715,0,0,0.0,0.003240841653755938,0,0.0,0.0,0.083251953125,0.121337890625
328,32.800000000000004,280.61463713462217,937.0273709692975,14.761141693428943,0,0,0.0,0.0033750451023772526,0,0.0,0.0,0.083251953125,0.121337890625
329,32.9,281.3401123466973,938.1422341144511,14.765555261833406,0,0,0.0,0.0035127885904971167,0,0.0,0.0,0.083251953125,0.121337890625
330,33.0,282.0642733615956,939.2515229438786,14.769932939827127,0,0,0.0,0.0022963717768222517,0,0.0,0.0,0.083251953125,0.121337890625
331,33.1,282.78712629562733,940.3552653291595,14.774275054589372,0,0,0.0,0.00240590050232016,0,0.0,0.0,0.085205078125,0.121337890625
332,33.2,283.50867824990394,941.4534890025136,14.778581929867993,8,8,1.0,0.0025188511006767706,8,1.0,0.0,0.085205078125,0.123291015625
333,33.300000000000004,284.228937203642,942.546221557501,14.782853886015339,0,0,0.0,0.002635222412093818,0,0.0,0.0,0.085205078125,0.123291015625
334,33.4,284.9479119096309,943.6334904497137,14.78709124002376,0,0,0.0,0.0027550331102435535,0,0.0,0.0,0.085205078125,0.123291015625
335,33.5,285.66561179251516,944.7153229974649,14.791294305560752,4,4,1.0,0.0028782949461602066,4,1.0,0.0,0.085205078125,0.124267578125
336,33.6,286.3820468504181,945.7917463824778,14.795463393003795,0,0,0.0,0.003005002799445873,0,0.0,0.0,0.085205078125,0.124267578125
337,33.7,287.09722756032306,946.8627876505653,14.799598809474883,0,0,0.0,0.0031351602383381328,0,0.0,0.0,0.085205078125,0.124267578125
338,33.800000000000004,287.81116478751903,947.9284737123123,14.803700858874848,0,0,0.0,0.003268762951083365,0,0.0,0.0,0.085205078125,0.124267578125
339,33.9,288.52386969932263,948.9888313437508,14.807769841917448,8,8,1.0,0.0034058120813330846,8,1.0,0.0,0.085205078125,0.126220703125
340,34.0,289.23535368320233,950.0438871870322,14.811806056163288,0,0,0.0,0.003546278278375824,0,0.0,0.0,0.085205078125,0.126220703125
341,34.1,289.94562826935817,951.093667751097,14.815809796053587,0,0,0.0,0.003690154276082012,0,0.0,0.0,0.085205078125,0.126220703125
342,34.2,290.654705057746,952.1381994123415,14.819781352943819,0,0,0.0,0.003837420861740905,0,0.0,0.0,0.085205078125,0.126220703125
343,34.300000000000004,291.3625956494887,953.1775084152797,14.823721015137258,0,0,0.0,0.003988055264678313,0,0.0,0.0,0.085205078125,0.126220703125
344,34.4,292.06931158257396,954.2116208732034,14.827629067918426,0,0,0.0,0.004142031245511594,0,0.0,0.0,0.085205078125,0.126220703125
345,34.5,292.7748642717137,955.2405627688372,14.831505793586487,0,0,0.0,0.004299319195121072,0,0.0,0.0,0.085205078125,0.126220703125
346,34.6,293.4792649522202,956.2643599549931,14.835351471488567,0,0,0.0,0.004459886242656779,0,0.0,0.0,0.085205078125,0.126220703125
347,34.7,294.1825246277439,957.2830381552183,14.839166378053037,0,0,0.0,0.004623696371869358,0,0.0,0.0,0.085205078125,0.126220703125
348,34.800000000000004,294.8846540217189,958.2966229644421,14.842950786822758,0,0,0.0,0.0036085825430731584,0,0.0,0.0,0.085205078125,0.126220703125
349,34.9,295.5856635323637,959.30513984962,14.846704968488272,0,0,0.0,0.0037435931852738157,0,0.0,0.0,0.087158203125,0.126220703125
350,35.0,296.2855631910959,960.3086141503718,14.850429190920963,8,8,1.0,0.0038815994849705792,8,1.0,0.0,0.087158203125,0.128173828125
351,35.1,296.9843626242326,961.3070710796198,14.854123719206177,0,0,0.0,0.004022570280176752,0,0.0,0.0,0.087158203125,0.128173828125
352,35.2,297.6820710178646,962.3005357242218,14.857788815676283,0,0,0.0,0.004166497211484523,0,0.0,0.0,0.087158203125,0.128173828125
353,35.300000000000004,298.3786970858098,963.2890330456007,14.861424739943692,0,0,0.0,0.004313361131060842,0,0.0,0.0,0.087158203125,0.128173828125
354,35.4,299.074249040566,964.2725878803728,14.865031748933788,0,0,0.0,0.004463140349019262,0,0.0,0.0,0.087158203125,0.128173828125
355,35.5,299.7687345672074,965.2512249409708,14.868610096917797,0,0,0.0,0.004615810686981853,0,0.0,0.0,0.087158203125,0.128173828125
356,35.6,300.46216080017524,966.224968816266,14.872160035545543,8,8,1.0,0.0035510558221212036,8,1.0,0.0,0.087158203125,0.130126953125
357,35.7,301.1545343029357,967.1938439721848,14.875681813878101,0,0,0.0,0.0036789525615384504,0,0.0,0.0,0.089111328125,0.130126953125
358,35.800000000000004,301.84586105048265,968.1578747523239,14.87917567842031,0,0,0.0,0.0038095644096680994,0,0.0,0.0,0.089111328125,0.130126953125
359,35.9,302.5361464146766,969.1170853785623,14.882641873153139,0,0,0.0,0.003942878744085601,0,0.0,0.0,0.089111328125,0.130126953125
360,36.0,303.22539515241215,970.0714999516695,14.886080639565872,4,4,1.0,0.004078885022442709,4,1.0,0.0,0.089111328125,0.131103515625
361,36.1,303.9136113966131,971.021142451911,14.889492216688105,0,0,0.0,0.0042175583909980436,0,0.0,0.0,0.089111328125,0.131103515625
362,36.2,304.60079865004957,971.9660367396516,14.89287684112152,0,0,0.0,0.0032012778070533775,0,0.0,0.0,0.089111328125,0.131103515625
363,36.300000000000004,305.286959781974,972.9062065559533,14.896234747071423,8,8,1.0,0.00331391592291256,8,1.0,0.0,0.091064453125,0.133056640625
364,36.4,305.9720970275597,973.8416755231735,14.899566166378008,0,0,0.0,0.0034290612056367517,0,0.0,0.0,0.091064453125,0.133056640625
365,36.5,306.65621199012685,974.7724671455577,14.902871328547343,0,0,0.0,0.0035467214357546794,0,0.0,0.0,0.091064453125,0.133056640625
366,36.6,307.3393056461217,975.6986048098299,14.906150460782042,0,0,0.0,0.003666895121498818,0,0.0,0.0,0.091064453125,0.133056640625
367,36.7,308.02137835281184,976.6201117857806,14.909403788011607,0,0,0.0,0.0037895787667339407,0,0.0,0.0,0.091064453125,0.133056640625
368,36.800000000000004,308.70242985864235,977.5370112268517,14.912631532922413,8,8,1.0,0.003914775634933755,8,1.0,0.0,0.091064453125,0.135009765625
369,36.9,309.3824593161863,978.4493261707174,14.915833915987324,0,0,0.0,0.004042461630760786,0,0.0,0.0,0.091064453125,0.135009765625
370,37.0,310.0614652976116,979.3570795398641,14.919011155494909,0,0,0.0,0.004172635139283799,0,0.0,0.0,0.091064453125,0.135009765625
371,37.1,310.73944581256876,980.2602941421646,14.922163467578248,0,0,0.0,0.003690563187996326,0,0.0,0.0,0.091064453125,0.135009765625
372,37.2,311.4163983283946,981.1589926714537,14.925291066243318,0,0,0.0,0.0038128089581659194,0,0.0,0.0,0.092041015625,0.135009765625
373,37.300000000000004,312.0923197925115,982.0531977080964,14.928394163396916,0,0,0.0,0.003937484699786895,0,0.0,0.0,0.092041015625,0.135009765625
374,37.4,312.7672066568914,982.942931719556,14.931472968874143,8,8,1.0,0.004064588434689388,8,1.0,0.0,0.092041015625,0.136962890625
375,37.5,313.4410549044419,983.8282170609582,14.934527690465398,0,0,0.0,0.004194090902780665,0,0.0,0.0,0.092041015625,0.136962890625
376,37.6,314.1138600771608,984.7090759756534,14.937558533942903,0,0,0.0,0.00308947989466687,0,0.0,0.0,0.092041015625,0.136962890625
377,37.7,314.78561730589865,985.5855305957753,14.940565703086735,0,0,0.0,0.0031984793892493317,0,0.0,0.0,0.093994140625,0.136962890625
378,37.800000000000004,315.4563213415599,986.4576029427961,14.943549399710356,0,0,0.0,0.0033098161558421145,0,0.0,0.0,0.093994140625,0.136962890625
379,37.9,316.12596658756433,987.3253149280824,14.946509823685638,0,0,0.0,0.003423482579685541,0,0.0,0.0,0.093994140625,0.136962890625
380,38.0,316.7945471333905,988.188688353442,14.949447172967384,0,0,0.0,0.0035394690898289454,0,0.0,0.0,0.093994140625,0.136962890625
