step,alive_count,survival_fraction,x_mean,x_rms,y_mean,y_rms,z_mean,z_rms,delta_mean,delta_rms,px_rms,py_rms,emittance_proxy_x,emittance_proxy_y
811,9853,0.9853,-2.4035638844034394e-05,0.006419209017860617,5.0973322279436314e-05,0.006802873558862957,-0.03331471784185472,22.432738988144237,-5.577655947834031e-05,0.016268885237762508,0.00037635847466389454,0.0006103114041445857,2.1780580218952635e-06,2.3529705154973465e-06
812,9853,0.9853,-3.0147811486307676e-05,0.006044753429007767,3.7766769236561754e-05,0.006384541409073001,-0.033454159240550556,22.45923086178759,-5.586919513535268e-05,0.016282304262036786,0.00038980246061199453,0.000597669975321315,2.1765406710347746e-06,2.3510517767331326e-06
813,9853,0.9853,-3.5787250794578025e-05,0.0056949803637102924,2.3934184545832326e-05,0.006010663471318538,-0.0335938322283889,22.485732888790007,-5.603716129776777e-05,0.016296778245222413,0.0004098170673657121,0.00057967312802329,2.175065791705612e-06,2.3490957737245993e-06
814,9853,0.9853,-4.087069641802548e-05,0.005398867694161517,9.683017605846738e-06,0.005715892176269262,-0.0337339251316332,22.512246563971136,-5.634253140371399e-05,0.016312291635778797,0.00043438730195701,0.0005569604884310936,2.1736265963508336e-06,2.34711112856883e-06
815,9853,0.9853,-4.5323174596459326e-05,0.005185982343276021,-4.771673947659021e-06,0.0055331396839931185,-0.03387478146014243,22.53877335946033,-5.684263046814998e-05,0.01632883174163432,0.00046141612280877365,0.000530423602266536,2.1722143126606603e-06,2.345108305471009e-06
816,9853,0.9853,-4.907909851544836e-05,0.0050813283776994685,-1.9210431922663465e-05,0.005486122396999687,-0.03401688803631281,22.565314721093458,-5.758872245282819e-05,0.016346387264963638,0.0004889731104752358,0.0005012392259265054,2.170818737924577e-06,2.34309894233057e-06
817,9853,0.9853,-5.2083238281158086e-05,0.005098875232428061,-3.341271599228601e-05,0.00558198065445717,-0.03416085984244502,22.59187206441317,-5.86249364247312e-05,0.016364946406268222,0.0005153992311198148,0.00047090935160910857,2.1694288750633248e-06,2.34109511735143e-06
818,9853,0.9853,-5.4291545499968485e-05,0.005237045549486581,-4.7160282330107456e-05,0.0058087281247038896,-0.03430742218350679,22.618446770105557,-5.998747058006586e-05,0.016384494704639187,0.0005393260388702834,0.00044129523565889693,2.1680336115721545e-06,2.339108595606461e-06
819,9853,0.9853,-5.567181913122607e-05,0.005479270288397989,-6.024056915888283e-05,0.006139478473965964,-0.03445739085995699,22.645040178760397,-6.170410066163206e-05,0.016405012801296793,0.0005596587687433998,0.0004146106719841302,2.1666224002125605e-06,2.337150101092547e-06
820,9853,0.9853,-5.620420130868085e-05,0.005799174822505927,-7.245003412841987e-05,0.006540244915645245,-0.03461165111161096,22.671653584908764,-6.379400499885763e-05,0.01642647431656441,0.0005755506815018223,0.000393305592939849,2.165185900250541e-06,2.3352286577563583e-06
821,9853,0.9853,-5.588149418891612e-05,0.006166938276235052,-8.359738775126948e-05,0.006976731265472756,-0.03477113612410813,22.69828823036476,-6.626790318594922e-05,0.016448844016762307,0.0005863801496296603,0.0003797519822570265,2.163716540416819e-06,2.333351038453199e-06
822,9853,0.9853,-5.4709291546338064e-05,0.00655393410325509,-9.350666760177655e-05,0.007418140201255269,-0.034936805882072826,22.724945296971775,-6.912849023545505e-05,0.01647207641933813,0.0005917339324663643,0.00037571524447914227,2.162208969488926e-06,2.3315213541394235e-06
823,9853,0.9853,-5.2705921728444774e-05,0.006935022345218979,-0.00010202009965046057,0.007838502151250084,-0.03510962710766152,22.751625898921525,-7.237113388939321e-05,0.016496114945535052,0.0005913969163888205,0.0003818019019377487,2.1606603672492494e-06,2.3297408071965665e-06
824,9853,0.9853,-4.9902201622426373e-05,0.007289208371030127,-0.00010900069594506635,0.00821669320498565,-0.03529055494238515,22.7783310748709,-7.598479057457581e-05,0.016520891684508595,0.0005853477902259085,0.0003972381778086497,2.1590705971865185e-06,2.3280076231056193e-06
825,9853,0.9853,-4.634100435908953e-05,0.007599519276942404,-0.00011433454180564638,0.008535986561949002,-0.03548051691882159,22.80506178012282,-7.995308605553322e-05,0.01654632778568578,0.000573760322265144,0.0004201518345218139,2.1574421921686346e-06,2.3263171642358255e-06
826,9853,0.9853,-4.207664648232282e-05,0.007852633740416566,-0.0001179327306821466,0.008783550539332273,-0.03568039963396042,22.831818879160338,-8.425550076580602e-05,0.016572334451554233,0.0005570104788043281,0.0004481370484527044,2.155780174796547e-06,2.3246622188145157e-06
827,9853,0.9853,-3.7174103139123266e-05,0.008038511234326525,-0.00011973291070842721,0.008950041534881213,-0.03589103838587493,22.85860313882625,-8.88685974288148e-05,0.016598814464369848,0.000535690272888167,0.0004787559501123446,2.154091724558101e-06,2.3230334477512428e-06
828,9853,0.9853,-3.17080624133622e-05,0.00815010422442551,-0.00011970041363374879,0.009029321810438206,-0.03611320987944696,22.88541522242464,-9.376722997163459e-05,0.016625664149800125,0.0005106296529158349,0.0005098204144731837,2.1523857135302436e-06,2.3214199624573573e-06
829,9853,0.9853,-2.5761832181695288e-05,0.00818316745356812,-0.00011782894406431918,0.009018292162476172,-0.036347627954376016,22.912255684986917,-9.892567766064334e-05,0.016652775659477377,0.0004829272702475307,0.0005394889843609856,2.1506721405689657e-06,2.3198099986801283e-06
830,9853,0.9853,-1.942611479248721e-05,0.008136156731127763,-0.00011414081463906423,0.008916824047544068,-0.03659494214852772,22.939124969896525,-0.00010431865635478817,0.016680039443008804,0.00045398799913793064,0.0005662665951784507,2.1489615001250125e-06,2.31819164517492e-06
831,9853,0.9853,-1.2797666473426472e-05,0.008010208750065105,-0.00010868672072958731,0.008727783329745624,-0.03685573878941466,22.966023407006805,-0.00010992216906977434,0.016707346777551334,0.0004255562767302118,0.0005889704066417015,2.147264125628602e-06,2.3165535822204754e-06
832,9853,0.9853,-5.977859705792512e-06,0.007809200633099395,-0.00010154505633161094,0.008457149998483357,-0.03713054421208909,22.992951212319458,-0.00011571416981274958,0.01673459222840225,0.00039971467660479207,0.0006066922968584807,2.1455895485794155e-06,2.3148857838831524e-06
833,9853,0.9853,9.288320715097383e-07,0.007539897712775602,-9.282078084699885e-05,0.008114251469684294,-0.03741982963662096,23.019908489221034,-0.00012167502694873993,0.01676167592564325,0.000378785537693568,0.0006187687111494642,2.143945913033699e-06,2.3131801397479896e-06
834,9853,0.9853,7.816407074832848e-06,0.007212207111042606,-8.264385429132366e-05,0.00771213774560809,-0.037724017203992766,23.046895231205358,-0.00012778778427945125,0.016788505558058175,0.0003650521671829074,0.0006247598148151518,2.1423394812578997e-06,2.311430956559021e-06
835,9853,0.9853,1.4578943833203762e-05,0.006839557213062436,-7.116726595820424e-05,0.007268124911818133,-0.03804348666469148,23.07391132594512,-0.00013403822873357,0.01681499800476566,0.0003602723787037775,0.000624437042142876,2.1407742602360394e-06,2.309635307636103e-06
836,9853,0.9853,2.111222372898046e-05,0.0064394044084210055,-5.8564688591209e-05,0.006804492380272723,-0.03837858223652524,23.100956560518203,-0.0001404147824370385,0.016841080545945346,0.00036514383112731206,0.0006177777860941571,2.139251770917322e-06,2.3077932076273996e-06
837,9853,0.9853,2.731534439502557e-05,0.0060337939494381375,-4.502779652702606e-05,0.006349177244624623,-0.03872961919261785,23.128030627547616,-0.00014690824352363478,0.016866691615693045,0.00037905208242382206,0.0006049665567497711,2.1377709730938014e-06,2.3059076014833917e-06
838,9853,0.9853,3.309230013361576e-05,0.005649706204127622,-3.07632919585068e-05,0.005935960557049676,-0.039096889801427004,23.155133131979188,-0.0001535114041757393,0.016891781081744085,0.00040029536692044715,0.0005864028383377154,2.136328349169384e-06,2.303984168710978e-06
839,9853,0.9853,3.835350484587687e-05,0.005318532492075729,-1.5989688313310305e-05,0.005603025106734608,-0.03948066831186633,23.182263598200894,-0.00016021857610675286,0.016916310058134165,0.00042660920518640774,0.0005627168651071026,2.1349181403921134e-06,2.3020309561080054e-06
840,9853,0.9853,4.301723252336345e-05,0.005073542236484916,-9.339036589181748e-07,0.0053882565892032245,-0.039881214752133264,23.209421477202373,-0.00016702505327452775,0.016940250277507018,0.0004556586818895127,0.0005347953992941305,2.133532719922254e-06,2.3000578634017803e-06
841,9853,0.9853,4.701095028355519e-05,0.004944281727381476,1.4172280046494027e-05,0.005320616881142423,-0.04029877738531974,23.236606153483486,-0.0001739265394754943,0.016963583069347928,0.0004853278336172412,0.0005038197227354528,2.132163078909045e-06,2.2980760157065673e-06
842,9853,0.9853,5.027251936005808e-05,0.00494866748727631,2.909583418519659e-05,0.005410579726581688,-0.04073359373400851,23.26381695144632,-0.00018091856514069966,0.01698629800832849,0.0005138263788464603,0.0004713157069906437,2.130799395002244e-06,2.296097063808876e-06
843,9853,0.9853,5.275124050278277e-05,0.005086750372767033,4.3606118745939326e-05,0.00564602746453952,-0.04118589014686025,23.291053141044586,-0.00018799591370637244,0.017008391312313853,0.0005396961500304417,0.0004392068039148731,2.12943164781248e-06,2.2941324575244935e-06
844,9853,0.9853,5.4408721988080925e-05,0.0053407139831318975,5.747847747161855e-05,0.005997007780228661,-0.041655879931126225,23.318313942516227,-0.00019515207391111188,0.01702986408128281,0.0005617805379065059,0.00040983736877566606,2.128050243051736e-06,2.292192738523258e-06
845,9853,0.9853,5.521955092367988e-05,0.005681085186967167,7.049773605838351e-05,0.0064253895737858635,-0.04214376011590402,23.345598530086345,-0.00020237873075349625,0.01705072047522048,0.0005791886744109581,0.00038588963736364097,2.126646606621987e-06,2.2902868971031632e-06
846,9853,0.9853,5.517175174624687e-05,0.006074587266993142,8.246154885943918e-05,0.006893153082554667,-0.04264970694278778,23.37290603459475,-0.00020966530498363776,0.01707096592988895,0.0005912659484470504,0.00037007456794108996,2.1252137118425876e-06,2.288421832652073e-06
847,9853,0.9853,5.426701968592547e-05,0.006489696161795252,9.318354269632212e-05,0.007366736534963599,-0.04317387020524691,23.40023554507162,-0.00021699854910511596,0.017090605503626233,0.0005975732939898844,0.0003645295130108022,2.1237465072411023e-06,2.2866019503819758e-06
848,9853,0.9853,5.252072140056455e-05,0.0068991591637960386,0.00010249621028176425,0.007818291541861741,-0.04371636657800971,23.42758610935162,-0.00022436220696637273,0.017109642436030196,0.0005978745602410649,0.00037011251719655617,2.122242218652832e-06,2.284828917906526e-06
849,9853,0.9853,4.9961659814245516e-05,0.007280530229643279,0.00011025351028431233,0.008225447187552491,-0.04427727209542554,23.45495673387679,-0.00023173674399064496,0.01712807698147803,0.0005921307693985593,0.0003860602049660874,2.1207005074052287e-06,2.2831015949835525e-06
850,9853,0.9853,4.66316052582559e-05,0.007615846666568616,0.00011633313608380878,0.008570632800855418,-0.04485661395540223,23.48234638288838,-0.00023909915564900304,0.017145905558712822,0.0005805005540263194,0.000410296635157009,2.119123475593339e-06,2.2814161389141275e-06
851,9853,0.9853,4.2584600126465453e-05,0.007891093999345051,0.00012063842065055542,0.008840419413343245,-0.04545436184452479,23.509753977244195,-0.00024642286253063073,0.017163120234689085,0.0005633468915035457,0.00044012879933889875,2.1175155192652222e-06,2.279766277320575e-06
852,9853,0.9853,3.788604924299003e-05,0.008095724060227714,0.00012309985061319308,0.00902501716035572,-0.04607041900085134,23.5371783931194,-0.00025367770086443675,0.017179708539331352,0.0005412511725427648,0.00047285825449571903,2.1158830400573694e-06,2.2781437299196948e-06
853,9853,0.9853,3.261161283344978e-05,0.00822229871602486,0.00012367616836325465,0.00911793748979873,-0.04670461325301242,23.564618460854994,-0.00026083001716860555,0.01719565359048507,0.000515036451607677,0.0005061036153260899,2.114234034771915e-06,2.2765387520080613e-06
854,9853,0.9853,2.68459232480123e-05,0.008266258388884016,0.00012235504690324563,0.009115793658182396,-0.04735668829593396,23.59207296420991,-0.00026784287450672237,0.017210934497089374,0.00048580189918843113,0.0005378928801820664,2.112577589950154e-06,2.27494076515711e-06
855,9853,0.9853,2.0681150285315033e-05,0.008225796505446494,0.0001191533280296701,0.009018213581996563,-0.04802629548220066,23.619540640252612,-0.00027467637541091206,0.017225527004282835,0.000454968501465398,0.0005666450746946838,2.1109233141639043e-06,2.2733390354691247e-06
856,9853,0.9853,1.4215443017751717e-05,0.008101824446204862,0.00011411682032478613,0.008827851561696588,-0.048712986420728056,23.647020180098828,-0.0002812881028754446,0.017239404346146254,0.0004243282813467893,0.0005911197489679768,2.1092807441686014e-06,2.2717233569702633e-06
857,9853,0.9853,7.551278352562832e-06,0.00789802237469977,0.0001073196593000483,0.008550501442017935,-0.04941620667791661,23.674510230667074,-0.00028763367610133207,0.017252538278062474,0.00039606891921928263,0.0006103683378687059,2.1076587620741474e-06,2.2700846975018128e-06
858,9853,0.9853,7.93748136120567e-07,0.007620984501479597,9.886323788774632e-05,0.00819533112235829,-0.05013529086816982,23.702009397586135,-0.000293667412228374,0.01726490026812891,0.0003727064821909908,0.00062369725072473,2.106065059313841e-06,2.268415766872937e-06
859,9853,0.9853,-5.9511825998291554e-06,0.007280480668146421,8.887472131133414e-05,0.007775275106273513,-0.050869459398740845,23.72951624935062,-0.00029934307959674584,0.017276462832134774,0.00035681751055351846,0.0006306431111195757,2.1045056796214544e-06,2.266711471965163e-06
860,9853,0.9853,-1.2578413640164498e-05,0.006889865553894835,7.750516616388223e-05,0.007307630698434078,-0.05161781709773274,23.757029322783872,-0.0003046147226676906,0.017287200996091857,0.0003504984104542874,0.0006309580437314275,2.1029846677916035e-06,2.2649692306726584e-06
861,9853,0.9853,-1.898541197395432e-05,0.006466659647767684,6.492726925236724e-05,0.006814880276275951,-0.052379353904402,23.7845471298315,-0.0003094375341226116,0.017297093862109078,0.00035470021569639017,0.0006246029995271387,2.101503844121496e-06,2.2631891256020727e-06
862,9853,0.9853,-2.5073848167990095e-05,0.006033267926218968,5.133277736199957e-05,0.006325641864720274,-0.05315294773970848,23.81206816567331,-0.0003137687462913169,0.017306126237233432,0.000368857393298637,0.0006117480373073517,2.100062716582089e-06,2.2613738887687927e-06
863,9853,0.9853,-3.075113844447521e-05,0.005617616282945824,3.6929594471298276e-05,0.005875297764167118,-0.05393736960543687,23.83959091810427,-0.00031756851223641274,0.017314290262535583,0.0003911159950666337,0.0005927796445073071,2.098658534420745e-06,2.2595287194269773e-06
864,9853,0.9853,-3.5931866875117125e-05,0.0052530553451049095,2.1938627992814864e-05,0.005505110297705675,-0.05473129088602783,23.867113878095722,-0.00032080074667587054,0.017321586954947708,0.00041896580686401997,0.0005683164374128886,2.097286478514282e-06,2.257660947907872e-06
865,9853,0.9853,-4.0539065280918284e-05,0.00497620644378239,6.590420196683704e-06,0.0052577482794593814,-0.05553329275271752,23.89463555140421,-0.0003234338984180176,0.017328027552303983,0.00044983624306730327,0.0005392358378186956,2.0959399757971677e-06,2.255779568163991e-06
866,9853,0.9853,-4.450533198226337e-05,0.004821151368408748,-8.878385042336664e-06,0.00516770139030471,-0.056341877498762544,23.922154471048543,-0.0003254416289155132,0.017333634538289996,0.00048143057268229224,0.0005067151534725662,2.0946111178765544e-06,2.2538946699416264e-06
867,9853,0.9853,-4.777377436511907e-05,0.004810165659868017,-2.4228686781234715e-05,0.005249362547608214,-0.057155481571051374,23.949669210425906,-0.0003268033756060622,0.01733844222352362,0.0005118335989952797,0.0004722893632864358,2.0932911578726997e-06,2.2520168075755045e-06
868,9853,0.9853,-5.029876420059994e-05,0.004945482617805608,-3.922262702961264e-05,0.005490918106086068,-0.05797249001006656,23.977178396789725,-0.00032750478352670717,0.017342496774975524,0.000539503631156312,0.0004379205313857777,2.0919710549149466e-06,2.2501563459391207e-06
869,9853,0.9853,-5.204649866191515e-05,0.00520839115469075,-5.3627288984998854e-05,0.005859459478067676,-0.05879125196888328,24.004680724768257,-0.00032753799389132897,0.017345855619041742,0.000563227411064764,0.00040605068921767927,2.0906420328611246e-06,2.2483228249185305e-06
870,9853,0.9853,-5.29953639145239e-05,0.005566433499236766,-6.721833572885568e-05,0.006312690293031722,-0.059610096953611566,24.032174969569553,-0.0003269017835779462,0.01734858619151397,0.0005820739473038403,0.00037955868099044665,2.089296118909495e-06,2.24652438194088e-06
871,9853,0.9853,-5.3136101909837225e-05,0.005982914324298722,-7.978353214699745e-05,0.006808899022010877,-0.0604273514125564,24.05965999949998,-0.00032560155452945964,0.0173507640653951,0.0005953585686781323,0.0003614731928811668,2.0879266289625195e-06,2.2447672678047707e-06
872,9853,0.9853,-5.247178449833496e-05,0.006423475510362979,-9.112609433270119e-05,0.007311866639287085,-0.06124135529887995,24.08713478742383,-0.0003236491767595937,0.017352470547857768,0.0006026183908510875,0.00035431463798802173,2.086528569883228e-06,2.2430554847021323e-06
873,9853,0.9853,-5.101760211584707e-05,0.006858846078749717,-0.00010106781314663968,0.007792003266473266,-0.0620504782407789,24.11459842081359,-0.00032106269288000147,0.017353789892592997,0.00060359743881282,0.0003592297315862042,2.0850989340127283e-06,2.241390567368042e-06
874,9853,0.9853,-4.880047702341895e-05,0.007265228556717618,-0.00010945190186731735,0.008225821977628375,-0.06285313497297887,24.142050110084167,-0.0003178658957786773,0.01735480631570174,0.0005982395286683401,0.00037549848221598165,2.083636868189582e-06,2.239771519277909e-06
875,9853,0.9853,-4.585851335016508e-05,0.007623758303349299,-0.00011614552188168691,0.008595018250319117,-0.06364779971242555,24.169489194967873,-0.00031408779425564086,0.01735560102619475,0.0005866878014702646,0.00040085418641937524,2.0821437075793402e-06,2.238194906275673e-06
876,9853,0.9853,-4.2240297972367275e-05,0.00791979755054754,-0.00012104194505297898,0.008885653015218374,-0.06443301919806463,24.196915148765928,-0.00030976198402236986,0.017356249482805737,0.0005692908615197209,0.000432319853256115,2.0806228733228253e-06,2.236655100491195e-06
877,9853,0.9853,-3.8004067554106986e-05,0.008142342796686852,-0.00012406231668758694,0.00908755715576111,-0.06520742415812059,24.22432758040086,-0.0003049259434369623,0.01735681906706677,0.0005466166217741258,0.00046694183133733487,2.079079641718312e-06,2.2351446583878958e-06
878,9853,0.9853,-3.321675789024259e-05,0.008283602364136446,-0.00012515698884654034,0.009193941343640124,-0.06596973901671299,24.25172623428529,-0.00029962027459783845,0.017357367321402625,0.000519476100986002,0.0005021547745426816,2.0775208007377874e-06,2.233654808734312e-06
879,9853,0.9853,-2.7952952069261247e-05,0.008338726274157741,-0.00012430640006465908,0.009201166726791868,-0.06671878970320759,24.279110988108766,-0.0002938879108741055,0.01735794084581617,0.0004889601774809944,0.0005358665984685718,2.0759542165745734e-06,2.232176019639472e-06
880,9853,0.9853,-2.2293743970557328e-05,0.008305657549162865,-0.00012152148431301472,0.009108639657264958,-0.06745350948039301,24.306481848719578,-0.0002877733115582561,0.0173585748845308,0.00045649137156877835,0.0005664198390022057,2.074388338177866e-06,2.2306986089126536e-06
881,9853,0.9853,-1.6325533305904856e-05,0.008185082252292959,-0.00011684359922369076,0.008918811062605751,-0.06817294275928856,24.33383894633729,-0.00028132166309498404,0.01735929357211559,0.00042388644906023697,0.0005925240377477721,2.072831671050193e-06,2.2292133592272852e-06
882,9853,0.9853,-1.0138767900398401e-05,0.007980469923875287,-0.00011034397112805903,0.008637280614438763,-0.0688762469170261,24.3611825273709,-0.0002745781043618249,0.01736011075390579,0.00039340595577717327,0.0006131959950301581,2.071292252835949e-06,2.2277120991280615e-06
883,9853,0.9853,-3.826648283848208e-06,0.007698212197064101,-0.00010212266225041825,0.008273026535506009,-0.0695626921779306,24.388512946136096,-0.00026758699093954754,0.01736103125327535,0.00036772263498037765,0.0006277163827315737,2.0697771624433366e-06,2.2261882129461887e-06
884,9853,0.9853,2.516190970689639e-06,0.007347884251478184,-9.230707332308863e-05,0.007838803607638094,-0.07023165965527942,24.41583065576391,-0.0002603912104793426,0.01736205243193546,0.0003496793645721128,0.0006356013580375218,2.068292091786737e-06,2.2246370471540343e-06
885,9853,0.9853,8.795009277997065e-06,0.0069426691409981665,-8.105000278853183e-05,0.007351770170571669,-0.07088263768147789,24.44313619857429,-0.00025303155846243935,0.017363165880275786,0.0003417138991219374,0.000636585801305912,2.0668410049820343e-06,2.22305618739379e-06
886,9853,0.9853,1.4916283957513816e-05,0.0064999889628423275,-6.852729144441407e-05,0.0068343993380363625,-0.07151521657763399,24.47043019615668,-0.000245546181164026,0.017364359082236658,0.00034506472549878254,0.0006306154001568711,2.0654259043067425e-06,2.2214455889602294e-06
887,9853,0.9853,2.078901674954623e-05,0.006042347464681367,-5.4935088671831876e-05,0.006315637216719516,-0.072129082030544,24.49771333935902,-0.00023797009072508424,0.017365616921055795,0.0003592557225057965,0.0006178460762759957,2.064046715810804e-06,2.219807553334153e-06
888,9853,0.9853,2.6326009623530534e-05,0.005598224573815768,-4.048678307224886e-05,0.005831938379128145,-0.07272400725735671,24.524986378342703,-0.0002303347560405783,0.0173669229249799,0.00038230571319722723,0.0005986506537139457,2.062701300493875e-06,2.218146553741125e-06
889,9853,0.9853,3.1445096348744434e-05,0.005202420307277561,-2.540964625281603e-05,0.0054269930725119285,-0.07329984414745815,24.552250112817685,-0.0002226677726864424,0.01736826019136927,0.00041146979040007284,0.0005736341403621209,2.0613855897978305e-06,2.216468922864231e-06
890,9853,0.9853,3.6070315924896404e-05,0.004894413632675991,-9.9412435046872e-06,0.005147719782857214,-0.07385651357917423,24.579505382533675,-0.00021499261518050615,0.017369611968913692,0.0004439488774903881,0.0005436605628899171,2.0600938371269507e-06,2.2147824249864848e-06
891,9853,0.9853,4.0133013526317656e-05,0.004712622141548538,5.674330880895274e-06,0.005034070220980204,-0.07439399511712555,24.606753058072204,-0.0002073284752311558,0.01737096191640923,0.00047727304544292504,0.0005098957181995122,2.0588189705142914e-06,2.213095742279012e-06
892,9853,0.9853,4.357285420122332e-05,0.004683981548199833,2.1190332970290207e-05,0.005104819133823864,-0.07491231630520352,24.633994031963002,-0.00019969018992613497,0.017372294088797695,0.0005094097125725553,0.00047387023396186403,2.0575530257011385e-06,2.211417910143221e-06
893,9853,0.9853,4.633873430159047e-05,0.004813523138007577,3.636130065593333e-05,0.005349056390494373,-0.07541154178001887,24.66122921013571,-0.0001920882636972554,0.017373592724031713,0.0005387400438283204,0.0004375618881014238,2.0562876340783352e-06,2.2097577391279262e-06
894,9853,0.9853,4.838957561628414e-05,0.005082156571204183,5.0946973850333765e-05,0.005731321483502982,-0.07589176243926199,24.68845950371483,-0.00018452898706666294,0.01737484191620665,0.0005639988860831165,0.00040347484705071805,2.0550145364308895e-06,2.208123260880712e-06
895,9853,0.9853,4.969498754730025e-05,0.005454698759333292,6.47161402155856e-05,0.006205392489460832,-0.07635308490692869,24.715685821169682,-0.00017701465345029937,0.017376025261175272,0.0005842182758910826,0.0003746383989779159,2.053726091480465e-06,2.206521232992454e-06
896,9853,0.9853,5.023578349359102e-05,0.005891155492493544,7.745034440967783e-05,0.006726061469499868,-0.0767956215405546,24.742909060839942,-0.00016954387262400796,0.01737712555182054,0.0005986852347665115,0.0003543570879286945,2.052415748034247e-06,2.2049567327872754e-06
897,9853,0.9853,5.00043389474991e-05,0.006354426502315934,8.894740093794146e-05,0.007254634126005062,-0.07721948122211456,24.77013010386901,-0.00016211197596169394,0.01737812458372016,0.0006069136291774652,0.0003455223187770452,2.0510784512457798e-06,2.203432863572224e-06
898,9853,0.9853,4.900478068932605e-05,0.006813311686797374,9.902465370525802e-05,0.0077599340484817625,-0.07762476116201875,24.797349807589033,-0.0001547115044861806,0.017379003111175184,0.0006086272126082881,0.0003495968782133913,2.0497109570894457e-06,2.201950589144778e-06
899,9853,0.9853,4.725299887243368e-05,0.007242739031301541,0.00010752192924000533,0.008217477812342309,-0.0780115399232342,24.82456899941157,-0.0001473327664888895,0.017379740971689803,0.0006037512366076966,0.0003659471614876552,2.0483120345302305e-06,2.2005087040307475e-06
900,9853,0.9853,4.4776476673819136e-05,0.00762299855533325,0.00011430413527007332,0.008608313929013855,-0.07837987183945641,24.85178847128469,-0.0001399644473893775,0.01738031737675881,0.0005924111125408584,0.00039214831602246263,2.0468825417739754e-06,2.1991039385240757e-06
901,9853,0.9853,4.161393545910478e-05,0.007938864482620099,0.00011926346183123645,0.00891805458267701,-0.07872978295792983,24.879008974780003,-0.00013259425104469218,0.017380711350200775,0.0005749378794063673,0.00042495986449485134,2.045425371005649e-06,2.197731189590035e-06
902,9853,0.9853,3.781479696502203e-05,0.008178894474376936,0.00012232114831854275,0.009136193932160766,-0.0790612685855416,24.906231216871376,-0.00012520954927044094,0.0173809022832112,0.000551881574977911,0.00046118861320950907,2.0439452646345796e-06,2.196383861460894e-06
903,9853,0.9853,3.343846770686668e-05,0.008334944331921104,0.0001234287867698331,0.009255670451656468,-0.07937429245871773,24.933455856460412,-0.00011779801521560167,0.01738087056776917,0.0005240350206087535,0.0004980987077175183,2.04244851464775e-06,2.1950542936086047e-06
904,9853,0.9853,2.8553454534495968e-05,0.008401862148154773,0.00012256913909054922,0.009272610883342055,-0.07966878749675674,24.960683501692845,-0.00011034821665301098,0.01738059826625903,0.0004924718046694304,0.0005334888852547147,2.0409425645734918e-06,2.19373424897093e-06
905,9853,0.9853,2.323632385117537e-05,0.008377318659829682,0.00011975645376203691,0.009186208426259513,-0.07994465803838943,24.987914708094774,-0.00010285014729313271,0.017380069774073685,0.0004586023354613467,0.0005656333614949107,2.0394355401565453e-06,2.192415432034882e-06
906,9853,0.9853,1.757052034906429e-05,0.008261743711105982,0.00011503627567652744,0.008998709967362432,-0.08020178340662211,25.015149977538428,-9.529567784604263e-05,0.01737927243253488,0.00042424732725480674,0.0005931974995497165,2.037935739616088e-06,2.1910900048044922e-06
907,9853,0.9853,1.1645064096711946e-05,0.008058356474798313,0.00010848475095746292,0.008715509755267985,-0.08044002260123714,25.042389758024942,-8.767891354485158e-05,0.0173781970511061,0.00039171033952709977,0.0006151675265894077,2.0364511169308503e-06,2.189751068911856e-06
908,9853,0.9853,5.553147355962378e-06,0.007773295751077976,0.00010020743680112028,0.008345370192380205,-0.08065921988509937,25.069634444246596,-7.99964508590819e-05,0.01737683830059806,0.00036378472432740114,0.0006308011522005376,2.034988791793281e-06,2.188393084223622e-06
909,9853,0.9853,-6.093454456622254e-07,0.00741587642092839,9.033763437092321e-05,0.007900815859131915,-0.08085921101224713,25.096884378864715,-7.224753269774602e-05,0.01737519494347201,0.0003435514351674111,0.0006395958858264517,2.0335546177307196e-06,2.18701219821289e-06
910,9853,0.9853,-6.7453696320437905e-06,0.0069990184968457365,7.903427046096602e-05,0.007398772544565314,-0.08103982984399141,25.12413985441317,-6.443410796288935e-05,0.017373269874398016,0.00033379220099426015,0.0006412704224391893,2.032152835633872e-06,2.1856064659590657e-06
911,9853,0.9853,-1.2758278122996122e-05,0.006539909258066427,6.647936091005627e-05,0.006861533119926268,-0.08120091511389857,25.15140111571338,-5.656080725282127e-05,0.017371069954890298,0.0003360741309113584,0.0006357555807741923,2.0307858339474863e-06,2.1841759476206434e-06
912,9853,0.9853,-1.855337874356776e-05,0.006060939203484101,5.287509550016548e-05,0.006318068849965384,-0.0813423171320307,25.178668362667253,-4.863485123605454e-05,0.017368605640657897,0.00035006303855285553,0.0006231928830026604,2.029454029555574e-06,2.182722678179551e-06
913,9853,0.9853,-2.403946451488181e-05,0.005590818623974308,3.844059023692355e-05,0.005805408803738598,-0.08146390426012085,25.20594175328159,-4.0665911219815895e-05,0.017365890419000454,0.00037368281099276526,0.0006039404722958049,2.0281558754702088e-06,2.181250512641809e-06
914,9853,0.9853,-2.913029087370059e-05,0.00516535379190275,2.3408358418263422e-05,0.005368971490437439,-0.08156556903817033,25.23322140677448,-3.2665942383363266e-05,0.017362940094813335,0.00040396378629107806,0.0005785877033340831,2.0268879933400494e-06,2.1797648580852366e-06
915,9853,0.9853,-3.374597462379907e-05,0.0048264201184579775,8.020556688525155e-06,0.005059205236997985,-0.08164723389412878,25.26050740662143,-2.4649008922874108e-05,0.017359771985143164,0.0004378794136457746,0.000547981539502563,2.0256454210208764e-06,2.1782723113395615e-06
